"FL_DATE","UNIQUE_CARRIER","FL_NUM","ORIGIN","DEST","CRS_DEP_TIME","ARR_DELAY","CANCELLED","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2014-05-01,"AA","336","ORD","LGA","2000",-8.00,0.00,,,,,,
2014-05-01,"AA","341","LGA","ORD","1450",9.00,0.00,,,,,,
2014-05-01,"AA","343","LGA","ORD","1600",-10.00,0.00,,,,,,
2014-05-01,"AA","345","LGA","ORD","1800",-6.00,0.00,,,,,,
2014-05-01,"AA","347","LGA","ORD","1225",55.00,0.00,0.00,0.00,4.00,0.00,51.00,
2014-05-01,"AA","347","ORD","LGA","0830",57.00,0.00,0.00,0.00,57.00,0.00,0.00,
2014-05-01,"AA","348","ORD","LGA","1900",-4.00,0.00,,,,,,
2014-05-01,"AA","349","LGA","ORD","1700",22.00,0.00,0.00,0.00,6.00,0.00,16.00,
2014-05-01,"AA","349","ORD","LGA","1300",22.00,0.00,0.00,0.00,22.00,0.00,0.00,
2014-05-01,"AA","350","ORD","LGA","1825",-9.00,0.00,,,,,,
2014-05-01,"AA","352","ORD","LGA","1735",13.00,0.00,,,,,,
2014-05-01,"AA","358","ORD","LGA","1400",10.00,0.00,,,,,,
2014-05-01,"AA","359","LGA","ORD","1850",21.00,0.00,0.00,0.00,0.00,0.00,21.00,
2014-05-01,"AA","360","ORD","LGA","1455",42.00,0.00,0.00,0.00,42.00,0.00,0.00,
2014-05-01,"AA","363","LGA","ORD","1935",-5.00,0.00,,,,,,
2014-05-01,"AA","364","ORD","LGA","1535",-13.00,0.00,,,,,,
2014-05-01,"AA","366","ORD","LGA","1155",30.00,0.00,0.00,0.00,30.00,0.00,0.00,
2014-05-01,"AA","368","ORD","LGA","1620",-15.00,0.00,,,,,,
2014-05-01,"AA","371","LGA","ORD","2029",-19.00,0.00,,,,,,
2014-05-01,"AA","378","ORD","LGA","1050",31.00,0.00,0.00,0.00,31.00,0.00,0.00,
2014-05-01,"AA","1048","MIA","JFK","1555",-4.00,0.00,,,,,,
2014-05-01,"AA","388","LGA","MIA","1145",58.00,0.00,5.00,0.00,0.00,0.00,53.00,
2014-05-01,"AA","392","ORD","LGA","0730",13.00,0.00,,,,,,
2014-05-01,"AA","394","ORD","LGA","0630",16.00,0.00,0.00,0.00,16.00,0.00,0.00,
2014-05-01,"AA","398","ORD","LGA","0555",21.00,0.00,0.00,0.00,21.00,0.00,0.00,
2014-05-01,"AA","936","JFK","STT","0800",3.00,0.00,,,,,,
2014-05-01,"AA","936","STT","JFK","1305",0.00,0.00,,,,,,
2014-05-01,"AA","1084","MIA","LGA","0625",4.00,0.00,,,,,,
2014-05-01,"AA","1085","JFK","MIA","0920",38.00,0.00,0.00,0.00,38.00,0.00,0.00,
2014-05-01,"AA","1100","DFW","LGA","0615",17.00,0.00,0.00,0.00,17.00,0.00,0.00,
2014-05-01,"AA","1103","DFW","LGA","1055",61.00,0.00,0.00,0.00,36.00,0.00,25.00,
2014-05-01,"AA","1103","LGA","DFW","0600",6.00,0.00,,,,,,
2014-05-01,"AA","1107","DFW","LGA","1155",40.00,0.00,0.00,0.00,40.00,0.00,0.00,
2014-05-01,"AA","1107","LGA","DFW","0645",55.00,0.00,21.00,0.00,34.00,0.00,0.00,
2014-05-01,"AA","1108","DFW","LGA","0745",10.00,0.00,,,,,,
2014-05-01,"AA","1110","DFW","LGA","0840",11.00,0.00,,,,,,
2014-05-01,"AA","1111","DFW","LGA","1315",9.00,0.00,,,,,,
2014-05-01,"AA","1111","LGA","DFW","0745",30.00,0.00,0.00,0.00,30.00,0.00,0.00,
2014-05-01,"AA","1114","DFW","LGA","1005",1.00,0.00,,,,,,
2014-05-01,"AA","1121","DFW","LGA","1430",0.00,0.00,,,,,,
2014-05-01,"AA","1121","LGA","DFW","0900",19.00,0.00,0.00,0.00,19.00,0.00,0.00,
2014-05-01,"AA","1131","DFW","LGA","1515",2.00,0.00,,,,,,
2014-05-01,"AA","1131","LGA","DFW","1025",22.00,0.00,0.00,0.00,22.00,0.00,0.00,
2014-05-01,"AA","1139","DFW","LGA","1610",5.00,0.00,,,,,,
2014-05-01,"AA","1139","LGA","DFW","1120",12.00,0.00,,,,,,
2014-05-01,"AA","1143","DFW","LGA","1655",-12.00,0.00,,,,,,
2014-05-01,"AA","1143","LGA","DFW","1205",-1.00,0.00,,,,,,
2014-05-01,"AA","1145","DFW","LGA","1745",16.00,0.00,0.00,0.00,0.00,0.00,16.00,
2014-05-01,"AA","1145","LGA","DFW","1300",22.00,0.00,0.00,0.00,22.00,0.00,0.00,
2014-05-01,"AA","1151","DFW","LGA","1900",22.00,0.00,4.00,0.00,0.00,0.00,18.00,
2014-05-01,"AA","1151","LGA","DFW","1350",15.00,0.00,0.00,0.00,15.00,0.00,0.00,
2014-05-01,"AA","1155","LGA","DFW","1455",49.00,0.00,8.00,0.00,0.00,0.00,41.00,
2014-05-01,"AA","1156","LGA","DFW","1600",56.00,0.00,0.00,0.00,5.00,0.00,51.00,
2014-05-01,"AA","1256","LGA","MIA","1255",44.00,0.00,3.00,0.00,36.00,0.00,5.00,
2014-05-01,"AA","1256","MIA","LGA","1800",28.00,0.00,0.00,0.00,23.00,0.00,5.00,
2014-05-01,"AA","1263","JFK","LAS","0655",-31.00,0.00,,,,,,
2014-05-01,"AA","1073","LGA","MIA","1355",20.00,0.00,0.00,0.00,0.00,0.00,20.00,
2014-05-01,"AA","1073","MIA","LGA","1930",101.00,0.00,101.00,0.00,0.00,0.00,0.00,
2014-05-01,"AA","1354","MIA","LGA","0915",10.00,0.00,,,,,,
2014-05-01,"AA","1357","JFK","SJU","0800",10.00,0.00,,,,,,
2014-05-01,"AA","1280","MIA","JFK","0700",4.00,0.00,,,,,,
2014-05-01,"AA","1406","MIA","JFK","2110",-16.00,0.00,,,,,,
2014-05-01,"AA","1410","LGA","MIA","1620",15.00,0.00,1.00,0.00,0.00,0.00,14.00,
2014-05-01,"AA","1327","LGA","PBI","1510",43.00,0.00,0.00,0.00,43.00,0.00,0.00,
2014-05-01,"AA","1327","PBI","LGA","1910",15.00,0.00,0.00,0.00,0.00,0.00,15.00,
2014-05-01,"AA","1345","JFK","MIA","0730",4.00,0.00,,,,,,
2014-05-01,"AA","1599","LGA","MIA","1050",0.00,0.00,,,,,,
2014-05-01,"AA","1599","MIA","LGA","1555",59.00,0.00,0.00,0.00,11.00,0.00,48.00,
2014-05-01,"AA","1611","LGA","MIA","1820",11.00,0.00,,,,,,
2014-05-01,"AA","1508","MIA","JFK","1145",114.00,0.00,53.00,0.00,0.00,0.00,61.00,
2014-05-01,"AA","1510","MIA","JFK","1350",0.00,0.00,,,,,,
2014-05-01,"AA","1357","SJU","JFK","1305",-14.00,0.00,,,,,,
2014-05-01,"AA","1104","DFW","LGA","0705",-12.00,0.00,,,,,,
2014-05-01,"AA","1165","BOS","JFK","0710",6.00,0.00,,,,,,
2014-05-01,"AA","1171","LGA","DFW","1700",54.00,0.00,0.00,0.00,21.00,0.00,33.00,
2014-05-01,"AA","1175","LGA","MIA","0600",1.00,0.00,,,,,,
2014-05-01,"AA","1175","MIA","LGA","1115",35.00,0.00,0.00,0.00,35.00,0.00,0.00,
2014-05-01,"AA","1185","LGA","DFW","1800",9.00,0.00,,,,,,
2014-05-01,"AA","1193","LGA","DFW","1900",16.00,0.00,0.00,0.00,8.00,0.00,8.00,
2014-05-01,"AA","1681","MIA","LGA","1500",26.00,0.00,0.00,0.00,26.00,0.00,0.00,
2014-05-01,"AA","1697","JFK","MIA","1225",5.00,0.00,,,,,,
2014-05-01,"AA","2297","LGA","MIA","1500",67.00,0.00,0.00,0.00,38.00,0.00,29.00,
2014-05-01,"AA","2297","MIA","LGA","2035",32.00,0.00,16.00,0.00,16.00,0.00,0.00,
2014-05-01,"AA","2243","JFK","MIA","0545",-1.00,0.00,,,,,,
2014-05-01,"AA","2351","JFK","MIA","1759",115.00,0.00,60.00,0.00,0.00,0.00,55.00,
2014-05-01,"AA","2262","MIA","JFK","1905",-9.00,0.00,,,,,,
2014-05-01,"AA","2267","LGA","MIA","0825",11.00,0.00,,,,,,
2014-05-01,"AA","2267","MIA","LGA","1405",1.00,0.00,,,,,,
2014-05-01,"AA","2279","LGA","MIA","0710",22.00,0.00,0.00,0.00,22.00,0.00,0.00,
2014-05-01,"AA","2279","MIA","LGA","1235",28.00,0.00,0.00,0.00,23.00,0.00,5.00,
2014-05-01,"AA","2285","JFK","MCO","1455",-11.00,0.00,,,,,,
2014-05-01,"AA","2285","MCO","JFK","1845",-17.00,0.00,,,,,,
2014-05-01,"AA","2335","LGA","MIA","0959",18.00,0.00,11.00,0.00,7.00,0.00,0.00,
2014-05-01,"AA","2314","JFK","BOS","2000",15.00,0.00,0.00,0.00,15.00,0.00,0.00,
2014-05-01,"AA","2318","MIA","LGA","1015",29.00,0.00,0.00,0.00,18.00,0.00,11.00,
2014-05-01,"AA","2493","JFK","MCO","0725",,0.00,,,,,,
2014-05-01,"AA","2493","MCO","JFK","1110",269.00,0.00,53.00,0.00,0.00,0.00,216.00,
2014-05-01,"AA","2437","LGA","MIA","1940",19.00,0.00,0.00,0.00,19.00,0.00,0.00,
2014-05-01,"B6","1251","HPN","RSW","0630",,1.00,,,,,,
2014-05-01,"B6","395","HPN","MCO","1129",194.00,0.00,0.00,0.00,14.00,21.00,159.00,
2014-05-01,"B6","1494","MCO","HPN","1455",170.00,0.00,0.00,0.00,0.00,0.00,170.00,
2014-05-01,"B6","1967","HPN","PBI","1336",457.00,0.00,15.00,0.00,2.00,0.00,440.00,
2014-05-01,"B6","1254","PBI","JFK","1700",475.00,0.00,317.00,0.00,0.00,0.00,158.00,
2014-05-01,"B6","445","SWF","MCO","0702",-1.00,0.00,,,,,,
2014-05-01,"B6","776","MSY","JFK","0620",-18.00,0.00,,,,,,
2014-05-01,"B6","34","JFK","BTV","1100",21.00,0.00,21.00,0.00,0.00,0.00,0.00,
2014-05-01,"B6","33","BTV","JFK","1250",16.00,0.00,7.00,0.00,0.00,0.00,9.00,
2014-05-01,"B6","575","JFK","MSY","1455",37.00,0.00,9.00,0.00,21.00,0.00,7.00,
2014-05-01,"B6","576","MSY","JFK","1752",-5.00,0.00,,,,,,
2014-05-01,"B6","108","JFK","PWM","2240",6.00,0.00,,,,,,
2014-05-01,"B6","515","BOS","BUF","0719",-6.00,0.00,,,,,,
2014-05-01,"B6","816","BUF","BOS","0925",-18.00,0.00,,,,,,
2014-05-01,"B6","2101","BUF","JFK","0645",8.00,0.00,,,,,,
2014-05-01,"B6","1634","JFK","BTV","0859",13.00,0.00,,,,,,
2014-05-01,"B6","1633","BTV","JFK","1051",0.00,0.00,,,,,,
2014-05-01,"B6","1318","JFK","BOS","1246",5.00,0.00,,,,,,
2014-05-01,"B6","417","BOS","JFK","1430",25.00,0.00,23.00,0.00,2.00,0.00,0.00,
2014-05-01,"B6","86","JFK","ROC","1725",-2.00,0.00,,,,,,
2014-05-01,"B6","585","ROC","JFK","1939",-16.00,0.00,,,,,,
2014-05-01,"B6","775","JFK","MSY","2139",30.00,0.00,2.00,0.00,28.00,0.00,0.00,
2014-05-01,"B6","233","BTV","JFK","0600",92.00,0.00,39.00,0.00,53.00,0.00,0.00,
2014-05-01,"B6","281","JFK","HOU","0820",96.00,0.00,17.00,0.00,18.00,0.00,61.00,
2014-05-01,"B6","282","HOU","JFK","1150",112.00,0.00,43.00,0.00,0.00,0.00,69.00,
2014-05-01,"B6","1185","JFK","RDU","1710",96.00,0.00,9.00,0.00,0.00,0.00,87.00,
2014-05-01,"B6","1186","RDU","JFK","1940",70.00,0.00,0.00,0.00,6.00,0.00,64.00,
2014-05-01,"B6","985","JFK","RDU","2159",85.00,0.00,11.00,0.00,11.00,0.00,63.00,
2014-05-01,"B6","2001","BUF","JFK","0545",11.00,0.00,,,,,,
2014-05-01,"B6","885","JFK","RDU","0800",37.00,0.00,18.00,0.00,19.00,0.00,0.00,
2014-05-01,"B6","886","RDU","JFK","1020",25.00,0.00,3.00,0.00,0.00,0.00,22.00,
2014-05-01,"B6","2502","JFK","BUF","1225",30.00,0.00,11.00,0.00,1.00,0.00,18.00,
2014-05-01,"B6","2501","BUF","JFK","1425",14.00,0.00,,,,,,
2014-05-01,"B6","2302","JFK","BUF","1635",2.00,0.00,,,,,,
2014-05-01,"B6","2701","BUF","JFK","1900",-16.00,0.00,,,,,,
2014-05-01,"B6","702","JFK","BUF","2110",59.00,0.00,59.00,0.00,0.00,0.00,0.00,
2014-05-01,"B6","2802","JFK","BUF","0630",2.00,0.00,,,,,,
2014-05-01,"B6","2201","BUF","JFK","0825",1.00,0.00,,,,,,
2014-05-01,"B6","2602","JFK","BUF","1020",19.00,0.00,0.00,0.00,19.00,0.00,0.00,
2014-05-01,"B6","2401","BUF","JFK","1220",20.00,0.00,0.00,9.00,2.00,0.00,9.00,
2014-05-01,"B6","2402","JFK","BUF","1425",3.00,0.00,,,,,,
2014-05-01,"B6","2601","BUF","JFK","1630",-16.00,0.00,,,,,,
2014-05-01,"B6","102","JFK","BUF","1840",-7.00,0.00,,,,,,
2014-05-01,"B6","1001","BUF","JFK","2055",-7.00,0.00,,,,,,
2014-05-01,"B6","219","JFK","CLT","0825",25.00,0.00,0.00,0.00,25.00,0.00,0.00,
2014-05-01,"B6","218","CLT","JFK","1104",18.00,0.00,0.00,0.00,3.00,0.00,15.00,
2014-05-01,"B6","308","JFK","PWM","1345",49.00,0.00,49.00,0.00,0.00,0.00,0.00,
2014-05-01,"B6","307","PWM","JFK","1537",61.00,0.00,21.00,0.00,0.00,0.00,40.00,
2014-05-01,"B6","408","JFK","PWM","1736",49.00,0.00,7.00,0.00,0.00,0.00,42.00,
2014-05-01,"B6","507","PWM","JFK","1945",31.00,0.00,0.00,0.00,0.00,0.00,31.00,
2014-05-01,"B6","105","JFK","ORD","2140",20.00,0.00,5.00,0.00,0.00,0.00,15.00,
2014-05-01,"B6","106","ORD","JFK","0600",14.00,0.00,,,,,,
2014-05-01,"B6","586","JFK","ROC","0945",17.00,0.00,0.00,0.00,9.00,0.00,8.00,
2014-05-01,"B6","285","ROC","JFK","1140",31.00,0.00,0.00,0.00,21.00,0.00,10.00,
2014-05-01,"B6","286","JFK","ROC","1329",17.00,0.00,4.00,0.00,0.00,0.00,13.00,
2014-05-01,"B6","485","ROC","JFK","1525",6.00,0.00,,,,,,
2014-05-01,"B6","918","JFK","BOS","1630",100.00,0.00,0.00,0.00,94.00,0.00,6.00,
2014-05-01,"B6","1317","BOS","JFK","1831",88.00,0.00,15.00,0.00,0.00,0.00,73.00,
2014-05-01,"B6","418","JFK","BOS","2029",74.00,0.00,10.00,0.00,0.00,0.00,64.00,
2014-05-01,"B6","1252","RSW","HPN","1006",,1.00,,,,,,
2014-05-01,"B6","914","FLL","HPN","0750",62.00,0.00,0.00,0.00,62.00,0.00,0.00,
2014-05-01,"B6","2702","JFK","BUF","0736",7.00,0.00,,,,,,
2014-05-01,"B6","2301","BUF","JFK","0930",-2.00,0.00,,,,,,
2014-05-01,"B6","1105","JFK","ORD","1125",7.00,0.00,,,,,,
2014-05-01,"B6","906","ORD","JFK","1335",12.00,0.00,,,,,,
2014-05-01,"B6","1516","JFK","SYR","1730",4.00,0.00,,,,,,
2014-05-01,"B6","1815","SYR","JFK","1937",-1.00,0.00,,,,,,
2014-05-01,"B6","675","JFK","MSY","0710",20.00,0.00,2.00,0.00,18.00,0.00,0.00,
2014-05-01,"B6","76","MSY","JFK","1000",10.00,0.00,,,,,,
2014-05-01,"B6","118","JFK","BOS","1439",-9.00,0.00,,,,,,
2014-05-01,"B6","536","FLL","SWF","1100",13.00,0.00,,,,,,
2014-05-01,"B6","535","SWF","FLL","1505",18.00,0.00,0.00,0.00,18.00,0.00,0.00,
2014-05-01,"B6","814","FLL","HPN","1855",6.00,0.00,,,,,,
2014-05-01,"B6","516","BUF","BOS","0655",5.00,0.00,,,,,,
2014-05-01,"B6","1567","HPN","PBI","1025",200.00,0.00,9.00,0.00,20.00,0.00,171.00,
2014-05-01,"B6","2168","PBI","HPN","2045",193.00,0.00,25.00,0.00,0.00,0.00,168.00,
2014-05-01,"B6","115","SYR","JFK","0548",,1.00,,,,,,
2014-05-01,"B6","655","SYR","MCO","0800",2.00,0.00,,,,,,
2014-05-01,"B6","1415","BOS","BUF","1929",178.00,0.00,0.00,0.00,0.00,0.00,178.00,
2014-05-01,"B6","656","MCO","SYR","1859",-8.00,0.00,,,,,,
2014-05-01,"B6","1915","BOS","BUF","1705",138.00,0.00,29.00,0.00,0.00,0.00,109.00,
2014-05-01,"B6","1916","BUF","BOS","1915",121.00,0.00,1.00,0.00,0.00,0.00,120.00,
2014-05-01,"B6","1801","JFK","FLL","1545",10.00,0.00,,,,,,
2014-05-01,"B6","913","HPN","FLL","0730",0.00,0.00,,,,,,
2014-05-01,"B6","461","LGA","PBI","0729",45.00,0.00,24.00,0.00,21.00,0.00,0.00,
2014-05-01,"B6","1116","TPA","LGA","1909",112.00,0.00,0.00,0.00,67.00,0.00,45.00,
2014-05-01,"B6","189","JFK","SAN","0910",13.00,0.00,,,,,,
2014-05-01,"B6","371","LGA","FLL","0600",6.00,0.00,,,,,,
2014-05-01,"B6","698","MCO","LGA","1810",-18.00,0.00,,,,,,
2014-05-01,"B6","1371","LGA","FLL","2137",75.00,0.00,70.00,0.00,5.00,0.00,0.00,
2014-05-01,"B6","1678","JAX","JFK","0600",3.00,0.00,,,,,,
2014-05-01,"B6","97","JFK","DEN","2032",-33.00,0.00,,,,,,
2014-05-01,"B6","98","DEN","JFK","2359",-23.00,0.00,,,,,,
2014-05-01,"B6","514","LGB","JFK","1005",15.00,0.00,0.00,0.00,15.00,0.00,0.00,
2014-05-01,"B6","161","JFK","SMF","1930",-8.00,0.00,,,,,,
2014-05-01,"B6","162","SMF","JFK","2355",9.00,0.00,,,,,,
2014-05-01,"B6","683","JFK","MCO","0659",11.00,0.00,,,,,,
2014-05-01,"B6","672","FLL","LGA","1840",76.00,0.00,0.00,0.00,76.00,0.00,0.00,
2014-05-01,"B6","362","PBI","LGA","1212",181.00,0.00,0.00,0.00,169.00,0.00,12.00,
2014-05-01,"B6","1161","LGA","PBI","1600",176.00,0.00,10.00,0.00,6.00,0.00,160.00,
2014-05-01,"B6","1504","SJU","JFK","0601",22.00,0.00,0.00,0.00,22.00,0.00,0.00,
2014-05-01,"B6","1677","JFK","JAX","2110",53.00,0.00,0.00,0.00,0.00,0.00,53.00,
2014-05-01,"B6","669","JFK","SJC","1835",23.00,0.00,23.00,0.00,0.00,0.00,0.00,
2014-05-01,"B6","670","SJC","JFK","2305",42.00,0.00,20.00,0.00,2.00,0.00,20.00,
2014-05-01,"B6","1184","MCO","JFK","0600",14.00,0.00,,,,,,
2014-05-01,"B6","483","JFK","MCO","0925",35.00,0.00,24.00,0.00,11.00,0.00,0.00,
2014-05-01,"B6","1984","MCO","JFK","1300",26.00,0.00,11.00,0.00,0.00,0.00,15.00,
2014-05-01,"B6","89","JFK","SAN","1630",-15.00,0.00,,,,,,
2014-05-01,"B6","90","SAN","JFK","2100",-11.00,0.00,,,,,,
2014-05-01,"B6","402","FLL","JFK","1700",35.00,0.00,18.00,0.00,0.00,0.00,17.00,
2014-05-01,"B6","198","MCO","LGA","0600",-17.00,0.00,,,,,,
2014-05-01,"B6","199","LGA","MCO","0930",5.00,0.00,,,,,,
2014-05-01,"B6","85","BUF","MCO","0820",12.00,0.00,,,,,,
2014-05-01,"B6","1294","MCO","HPN","1947",13.00,0.00,,,,,,
2014-05-01,"B6","712","LAS","JFK","2130",-17.00,0.00,,,,,,
2014-05-01,"B6","1403","JFK","SJU","0545",9.00,0.00,,,,,,
2014-05-01,"B6","1404","SJU","JFK","1015",18.00,0.00,13.00,0.00,5.00,0.00,0.00,
2014-05-01,"B6","477","JFK","JAX","1455",34.00,0.00,10.00,0.00,12.00,0.00,12.00,
2014-05-01,"B6","478","JAX","JFK","1836",7.00,0.00,,,,,,
2014-05-01,"B6","1106","ORD","JFK","1959",-18.00,0.00,,,,,,
2014-05-01,"B6","817","BOS","JFK","0835",66.00,0.00,29.00,0.00,37.00,0.00,0.00,
2014-05-01,"B6","83","JFK","MCO","1035",63.00,0.00,11.00,0.00,0.00,0.00,52.00,
2014-05-01,"B6","398","MCO","LGA","1405",181.00,0.00,0.00,0.00,124.00,0.00,57.00,
2014-05-01,"B6","299","LGA","MCO","1730",174.00,0.00,1.00,0.00,0.00,0.00,173.00,
2014-05-01,"B6","583","JFK","MCO","0600",26.00,0.00,0.00,0.00,26.00,0.00,0.00,
2014-05-01,"B6","584","MCO","JFK","0930",42.00,0.00,8.00,0.00,21.00,0.00,13.00,
2014-05-01,"B6","1411","JFK","LAS","1120",102.00,0.00,69.00,0.00,0.00,0.00,33.00,
2014-05-01,"B6","1412","LAS","JFK","1443",79.00,0.00,0.00,0.00,0.00,0.00,79.00,
2014-05-01,"B6","841","JFK","SAV","0839",123.00,0.00,0.00,83.00,40.00,0.00,0.00,
2014-05-01,"B6","842","SAV","JFK","1138",113.00,0.00,3.00,0.00,0.00,0.00,110.00,
2014-05-01,"B6","301","JFK","FLL","1429",161.00,0.00,11.00,0.00,43.00,0.00,107.00,
2014-05-01,"B6","226","TPA","JFK","0600",4.00,0.00,,,,,,
2014-05-01,"B6","1","JFK","FLL","1000",8.00,0.00,,,,,,
2014-05-01,"B6","1802","FLL","JFK","2140",26.00,0.00,8.00,0.00,0.00,0.00,18.00,
2014-05-01,"B6","4","SJU","JFK","1115",2.00,0.00,,,,,,
2014-05-01,"B6","167","JFK","OAK","1650",-51.00,0.00,,,,,,
2014-05-01,"B6","168","OAK","JFK","2115",-14.00,0.00,,,,,,
2014-05-01,"B6","1895","HPN","MCO","0800",-2.00,0.00,,,,,,
2014-05-01,"B6","94","MCO","HPN","1125",19.00,0.00,0.00,0.00,19.00,0.00,0.00,
2014-05-01,"B6","495","HPN","MCO","1448",123.00,0.00,87.00,0.00,18.00,0.00,18.00,
2014-05-01,"B6","84","MCO","JFK","1818",95.00,0.00,3.00,0.00,0.00,0.00,92.00,
2014-05-01,"B6","1056","MCO","SYR","1220",9.00,0.00,,,,,,
2014-05-01,"B6","1055","SYR","MCO","1544",40.00,0.00,5.00,0.00,28.00,0.00,7.00,
2014-05-01,"B6","901","JFK","FLL","0745",56.00,0.00,0.00,0.00,39.00,0.00,17.00,
2014-05-01,"B6","802","FLL","JFK","1130",75.00,0.00,22.00,0.00,4.00,0.00,49.00,
2014-05-01,"B6","1729","JFK","RSW","1530",50.00,0.00,13.00,0.00,0.00,0.00,37.00,
2014-05-01,"B6","1730","RSW","JFK","1935",31.00,0.00,8.00,0.00,0.00,0.00,23.00,
2014-05-01,"B6","1099","LGA","MCO","0630",4.00,0.00,,,,,,
2014-05-01,"B6","298","MCO","LGA","0955",163.00,0.00,0.00,0.00,163.00,0.00,0.00,
2014-05-01,"B6","431","LGA","SRQ","1330",171.00,0.00,7.00,0.00,20.00,0.00,144.00,
2014-05-01,"B6","432","SRQ","LGA","1715",159.00,0.00,0.00,0.00,15.00,0.00,144.00,
2014-05-01,"B6","499","LGA","MCO","2100",142.00,0.00,12.00,0.00,0.00,0.00,130.00,
2014-05-01,"B6","3","JFK","SJU","0730",52.00,0.00,0.00,0.00,19.00,0.00,33.00,
2014-05-01,"B6","1295","JFK","AUS","2059",113.00,0.00,65.00,0.00,6.00,0.00,42.00,
2014-05-01,"B6","1983","JFK","MCO","0800",40.00,0.00,9.00,0.00,31.00,0.00,0.00,
2014-05-01,"B6","1586","MCO","BUF","1840",50.00,0.00,4.00,0.00,0.00,0.00,46.00,
