"FL_DATE","UNIQUE_CARRIER","FL_NUM","ORIGIN","DEST","CRS_DEP_TIME","ARR_DELAY","CANCELLED","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2014-08-01,"AA","394","ORD","LGA","0640",-7.00,0.00,,,,,,
2014-08-01,"AA","398","ORD","LGA","0600",-10.00,0.00,,,,,,
2014-08-01,"AA","1074","JFK","STT","0820",11.00,0.00,,,,,,
2014-08-01,"AA","1074","STT","JFK","1335",-5.00,0.00,,,,,,
2014-08-01,"AA","1096","BOS","JFK","1920",69.00,0.00,0.00,0.00,0.00,0.00,69.00,
2014-08-01,"AA","1096","JFK","BOS","1700",95.00,0.00,0.00,0.00,95.00,0.00,0.00,
2014-08-01,"AA","1100","DFW","LGA","0600",-19.00,0.00,,,,,,
2014-08-01,"AA","1100","LGA","DFW","1110",-5.00,0.00,,,,,,
2014-08-01,"AA","1101","JFK","MIA","0700",22.00,0.00,0.00,0.00,22.00,0.00,0.00,
2014-08-01,"AA","1102","LGA","MIA","1600",16.00,0.00,0.00,0.00,16.00,0.00,0.00,
2014-08-01,"AA","1102","MIA","LGA","2025",-8.00,0.00,,,,,,
2014-08-01,"AA","1103","LGA","DFW","0600",19.00,0.00,0.00,0.00,19.00,0.00,0.00,
2014-08-01,"AA","1104","DFW","LGA","0700",-11.00,0.00,,,,,,
2014-08-01,"AA","1104","LGA","DFW","1205",-8.00,0.00,,,,,,
2014-08-01,"AA","1107","LGA","DFW","0655",10.00,0.00,,,,,,
2014-08-01,"AA","1108","DFW","LGA","0735",-8.00,0.00,,,,,,
2014-08-01,"AA","1108","LGA","DFW","1240",18.00,0.00,0.00,0.00,18.00,0.00,0.00,
2014-08-01,"AA","1110","DFW","LGA","0825",-11.00,0.00,,,,,,
2014-08-01,"AA","1110","LGA","DFW","1335",47.00,0.00,0.00,0.00,47.00,0.00,0.00,
2014-08-01,"AA","1111","LGA","DFW","0745",14.00,0.00,,,,,,
2014-08-01,"AA","1084","MIA","LGA","0605",-21.00,0.00,,,,,,
2014-08-01,"AA","1085","JFK","MIA","0900",40.00,0.00,31.00,0.00,9.00,0.00,0.00,
2014-08-01,"AA","1144","DFW","LGA","1335",55.00,0.00,0.00,0.00,55.00,0.00,0.00,
2014-08-01,"AA","1144","LGA","DFW","1855",33.00,0.00,0.00,0.00,0.00,0.00,33.00,
2014-08-01,"AA","1148","DFW","LGA","1445",87.00,0.00,0.00,0.00,87.00,0.00,0.00,
2014-08-01,"AA","1152","DFW","LGA","1550",223.00,0.00,223.00,0.00,0.00,0.00,0.00,
2014-08-01,"AA","1156","DFW","LGA","1615",36.00,0.00,0.00,0.00,25.00,0.00,11.00,
2014-08-01,"AA","1164","DFW","LGA","1730",20.00,0.00,0.00,0.00,0.00,0.00,20.00,
2014-08-01,"AA","1165","BOS","JFK","0620",-8.00,0.00,,,,,,
2014-08-01,"AA","1170","DFW","LGA","1835",38.00,0.00,18.00,0.00,7.00,0.00,13.00,
2014-08-01,"AA","1260","MIA","JFK","0815",-18.00,0.00,,,,,,
2014-08-01,"AA","1263","JFK","LAS","0715",12.00,0.00,,,,,,
2014-08-01,"AA","1357","JFK","SJU","0855",-12.00,0.00,,,,,,
2014-08-01,"AA","1472","SJU","JFK","1445",-18.00,0.00,,,,,,
2014-08-01,"AA","1406","MIA","JFK","2225",11.00,0.00,,,,,,
2014-08-01,"AA","1451","JFK","MIA","1430",-22.00,0.00,,,,,,
2014-08-01,"AA","1453","DFW","JFK","1610",-18.00,0.00,,,,,,
2014-08-01,"AA","1508","MIA","JFK","1140",9.00,0.00,,,,,,
2014-08-01,"AA","1510","MIA","JFK","1415",204.00,0.00,0.00,0.00,204.00,0.00,0.00,
2014-08-01,"AA","1114","DFW","LGA","0930",58.00,0.00,28.00,0.00,16.00,0.00,14.00,
2014-08-01,"AA","1114","LGA","DFW","1440",82.00,0.00,0.00,0.00,31.00,0.00,51.00,
2014-08-01,"AA","1120","DFW","LGA","1025",16.00,0.00,0.00,0.00,16.00,0.00,0.00,
2014-08-01,"AA","1120","LGA","DFW","1535",27.00,0.00,0.00,0.00,15.00,0.00,12.00,
2014-08-01,"AA","1121","LGA","DFW","0825",8.00,0.00,,,,,,
2014-08-01,"AA","1131","LGA","DFW","0955",-4.00,0.00,,,,,,
2014-08-01,"AA","1133","MIA","LGA","0750",17.00,0.00,17.00,0.00,0.00,0.00,0.00,
2014-08-01,"AA","1138","DFW","LGA","1115",,0.00,,,,,,
2014-08-01,"AA","1138","LGA","DFW","1625",132.00,0.00,0.00,53.00,0.00,0.00,79.00,
2014-08-01,"AA","1140","DFW","LGA","1200",-2.00,0.00,,,,,,
2014-08-01,"AA","1140","LGA","DFW","1715",-24.00,0.00,,,,,,
2014-08-01,"AA","1599","LGA","MIA","1029",-4.00,0.00,,,,,,
2014-08-01,"AA","1599","MIA","LGA","1440",161.00,0.00,0.00,0.00,161.00,0.00,0.00,
2014-08-01,"AA","2213","JFK","DFW","0855",27.00,0.00,0.00,0.00,27.00,0.00,0.00,
2014-08-01,"AA","2243","LGA","MIA","0759",-3.00,0.00,,,,,,
2014-08-01,"AA","2243","MIA","LGA","1205",3.00,0.00,,,,,,
2014-08-01,"AA","2248","LGA","MIA","1440",48.00,0.00,0.00,0.00,41.00,0.00,7.00,
2014-08-01,"AA","2248","MIA","LGA","1905",2.00,0.00,,,,,,
2014-08-01,"AA","2314","JFK","BOS","2000",-14.00,0.00,,,,,,
2014-08-01,"AA","2262","MIA","JFK","1855",13.00,0.00,,,,,,
2014-08-01,"AA","2285","JFK","MCO","1435",7.00,0.00,,,,,,
2014-08-01,"AA","2285","MCO","JFK","1835",12.00,0.00,,,,,,
2014-08-01,"AA","2299","JFK","MIA","0540",10.00,0.00,,,,,,
2014-08-01,"AA","2335","LGA","MIA","0945",-3.00,0.00,,,,,,
2014-08-01,"AA","2335","MIA","LGA","1355",9.00,0.00,,,,,,
2014-08-01,"AA","2351","JFK","MIA","1729",142.00,0.00,0.00,0.00,142.00,0.00,0.00,
2014-08-01,"AA","2437","LGA","MIA","1930",105.00,0.00,9.00,0.00,0.00,0.00,96.00,
2014-08-01,"AA","2449","JFK","MIA","1530",8.00,0.00,,,,,,
2014-08-01,"AA","2451","LGA","MIA","0655",-3.00,0.00,,,,,,
2014-08-01,"AA","2451","MIA","LGA","1055",8.00,0.00,,,,,,
2014-08-01,"B6","1","JFK","FLL","1015",42.00,0.00,0.00,0.00,42.00,0.00,0.00,
2014-08-01,"B6","2","FLL","JFK","0710",-11.00,0.00,,,,,,
2014-08-01,"B6","3","JFK","SJU","0729",0.00,0.00,,,,,,
2014-08-01,"B6","4","SJU","JFK","1120",-5.00,0.00,,,,,,
2014-08-01,"B6","7","PWM","JFK","0930",-9.00,0.00,,,,,,
2014-08-01,"B6","8","JFK","PWM","0740",-4.00,0.00,,,,,,
2014-08-01,"B6","12","LAS","JFK","1332",122.00,0.00,0.00,0.00,122.00,0.00,0.00,
2014-08-01,"B6","14","LGB","JFK","2122",-1.00,0.00,,,,,,
2014-08-01,"B6","15","JFK","SFO","0744",1.00,0.00,,,,,,
2014-08-01,"B6","16","SFO","JFK","0628",-1.00,0.00,,,,,,
2014-08-01,"B6","23","JFK","LAX","0655",20.00,0.00,4.00,0.00,16.00,0.00,0.00,
2014-08-01,"B6","24","LAX","JFK","0630",-15.00,0.00,,,,,,
2014-08-01,"B6","26","TPA","JFK","1419",152.00,0.00,0.00,0.00,119.00,0.00,33.00,
2014-08-01,"B6","33","BTV","JFK","1446",107.00,0.00,0.00,0.00,107.00,0.00,0.00,
2014-08-01,"B6","53","JFK","PBI","1039",2.00,0.00,,,,,,
2014-08-01,"B6","54","PBI","JFK","1405",160.00,0.00,0.00,0.00,160.00,0.00,0.00,
2014-08-01,"B6","63","JFK","SEA","0845",-30.00,0.00,,,,,,
2014-08-01,"B6","65","JFK","ABQ","1940",1.00,0.00,,,,,,
2014-08-01,"B6","66","ABQ","JFK","2357",23.00,0.00,0.00,22.00,1.00,0.00,0.00,
2014-08-01,"B6","71","JFK","SLC","2029",36.00,0.00,36.00,0.00,0.00,0.00,0.00,
2014-08-01,"B6","72","SLC","JFK","2304",49.00,0.00,0.00,0.00,12.00,0.00,37.00,
2014-08-01,"B6","76","MSY","JFK","0903",20.00,0.00,20.00,0.00,0.00,0.00,0.00,
2014-08-01,"B6","83","JFK","MCO","1159",-5.00,0.00,,,,,,
2014-08-01,"B6","84","MCO","JFK","1812",58.00,0.00,0.00,0.00,33.00,0.00,25.00,
2014-08-01,"B6","85","BUF","MCO","0805",-7.00,0.00,,,,,,
2014-08-01,"B6","89","JFK","SAN","1645",43.00,0.00,0.00,0.00,43.00,0.00,0.00,
2014-08-01,"B6","90","SAN","JFK","2055",16.00,0.00,0.00,0.00,0.00,0.00,16.00,
2014-08-01,"B6","94","MCO","HPN","1048",-10.00,0.00,,,,,,
2014-08-01,"B6","97","JFK","DEN","2040",-22.00,0.00,,,,,,
2014-08-01,"B6","98","DEN","JFK","2359",3.00,0.00,,,,,,
2014-08-01,"B6","102","JFK","BUF","1840",66.00,0.00,1.00,0.00,0.00,0.00,65.00,
2014-08-01,"B6","105","JFK","ORD","2145",45.00,0.00,6.00,0.00,0.00,0.00,39.00,
2014-08-01,"B6","106","ORD","JFK","0600",1.00,0.00,,,,,,
2014-08-01,"B6","115","SYR","JFK","0600",-25.00,0.00,,,,,,
2014-08-01,"B6","116","JFK","SYR","0910",-3.00,0.00,,,,,,
2014-08-01,"B6","117","BOS","JFK","1146",-1.00,0.00,,,,,,
2014-08-01,"B6","118","JFK","BOS","1329",-12.00,0.00,,,,,,
2014-08-01,"B6","124","LAX","JFK","1056",28.00,0.00,11.00,0.00,9.00,0.00,8.00,
2014-08-01,"B6","108","JFK","PWM","2240",43.00,0.00,11.00,0.00,0.00,0.00,32.00,
2014-08-01,"B6","185","ROC","JFK","0600",-15.00,0.00,,,,,,
2014-08-01,"B6","189","JFK","SAN","0845",9.00,0.00,,,,,,
2014-08-01,"B6","190","SAN","JFK","1215",-23.00,0.00,,,,,,
2014-08-01,"B6","198","MCO","LGA","0600",-15.00,0.00,,,,,,
2014-08-01,"B6","199","LGA","MCO","0930",-8.00,0.00,,,,,,
2014-08-01,"B6","201","JFK","FLL","1845",-5.00,0.00,,,,,,
2014-08-01,"B6","207","PWM","JFK","1300",-3.00,0.00,,,,,,
2014-08-01,"B6","208","JFK","PWM","1110",-13.00,0.00,,,,,,
2014-08-01,"B6","211","JFK","LAS","0630",10.00,0.00,,,,,,
2014-08-01,"B6","212","LAS","JFK","1155",30.00,0.00,0.00,0.00,30.00,0.00,0.00,
2014-08-01,"B6","213","JFK","LGB","1420",122.00,0.00,0.00,0.00,85.00,0.00,37.00,
2014-08-01,"B6","218","CLT","JFK","1102",9.00,0.00,,,,,,
2014-08-01,"B6","219","JFK","CLT","0829",8.00,0.00,,,,,,
2014-08-01,"B6","223","JFK","LAX","0925",19.00,0.00,0.00,0.00,19.00,0.00,0.00,
2014-08-01,"B6","225","JFK","TPA","1930",116.00,0.00,22.00,0.00,0.00,0.00,94.00,
2014-08-01,"B6","233","BTV","JFK","0600",-21.00,0.00,,,,,,
2014-08-01,"B6","234","JFK","BTV","2240",21.00,0.00,21.00,0.00,0.00,0.00,0.00,
2014-08-01,"B6","371","LGA","FLL","0600",-2.00,0.00,,,,,,
2014-08-01,"B6","384","MCO","JFK","2040",128.00,0.00,8.00,0.00,0.00,0.00,120.00,
2014-08-01,"B6","385","ROC","JFK","0725",-13.00,0.00,,,,,,
2014-08-01,"B6","395","HPN","MCO","1110",17.00,0.00,0.00,0.00,17.00,0.00,0.00,
2014-08-01,"B6","398","MCO","LGA","1410",30.00,0.00,0.00,0.00,30.00,0.00,0.00,
2014-08-01,"B6","402","FLL","JFK","1635",170.00,0.00,0.00,0.00,170.00,0.00,0.00,
2014-08-01,"B6","403","JFK","SJU","1320",4.00,0.00,,,,,,
2014-08-01,"B6","135","JFK","PHX","1959",79.00,0.00,79.00,0.00,0.00,0.00,0.00,
2014-08-01,"B6","136","PHX","JFK","2330",60.00,0.00,4.00,0.00,0.00,0.00,56.00,
2014-08-01,"B6","153","JFK","PBI","1850",7.00,0.00,,,,,,
2014-08-01,"B6","154","PBI","JFK","0600",-14.00,0.00,,,,,,
2014-08-01,"B6","161","JFK","SMF","1920",128.00,0.00,11.00,0.00,0.00,0.00,117.00,
2014-08-01,"B6","162","SMF","JFK","2344",101.00,0.00,0.00,0.00,0.00,0.00,101.00,
2014-08-01,"B6","163","JFK","SRQ","0800",31.00,0.00,0.00,0.00,31.00,0.00,0.00,
2014-08-01,"B6","164","SRQ","JFK","1130",35.00,0.00,0.00,0.00,12.00,0.00,23.00,
2014-08-01,"B6","167","JFK","OAK","1630",32.00,0.00,0.00,0.00,32.00,0.00,0.00,
2014-08-01,"B6","168","OAK","JFK","2119",16.00,0.00,4.00,0.00,12.00,0.00,0.00,
2014-08-01,"B6","302","FLL","JFK","2006",0.00,0.00,,,,,,
2014-08-01,"B6","304","SJU","JFK","0245",-13.00,0.00,,,,,,
2014-08-01,"B6","307","PWM","JFK","1521",78.00,0.00,0.00,0.00,78.00,0.00,0.00,
2014-08-01,"B6","308","JFK","PWM","1329",5.00,0.00,,,,,,
2014-08-01,"B6","315","SYR","JFK","1055",-13.00,0.00,,,,,,
2014-08-01,"B6","317","BOS","JFK","2034",89.00,0.00,1.00,0.00,1.00,0.00,87.00,
2014-08-01,"B6","318","JFK","BOS","0635",-8.00,0.00,,,,,,
2014-08-01,"B6","323","JFK","LAX","1228",6.00,0.00,,,,,,
2014-08-01,"B6","324","LAX","JFK","1321",89.00,0.00,0.00,0.00,80.00,0.00,9.00,
2014-08-01,"B6","325","JFK","TPA","1440",5.00,0.00,,,,,,
2014-08-01,"B6","326","TPA","JFK","0833",-26.00,0.00,,,,,,
2014-08-01,"B6","354","PBI","JFK","1001",11.00,0.00,,,,,,
2014-08-01,"B6","358","BUR","JFK","2144",21.00,0.00,0.00,0.00,6.00,0.00,15.00,
2014-08-01,"B6","359","JFK","BUR","1740",22.00,0.00,0.00,22.00,0.00,0.00,0.00,
2014-08-01,"B6","263","JFK","SEA","1701",30.00,0.00,1.00,0.00,29.00,0.00,0.00,
2014-08-01,"B6","264","SEA","JFK","2120",48.00,0.00,11.00,0.00,19.00,0.00,18.00,
2014-08-01,"B6","271","LGA","FLL","0930",22.00,0.00,0.00,0.00,22.00,0.00,0.00,
2014-08-01,"B6","272","FLL","LGA","0600",-19.00,0.00,,,,,,
2014-08-01,"B6","281","JFK","HOU","0854",-12.00,0.00,,,,,,
2014-08-01,"B6","282","HOU","JFK","1212",-19.00,0.00,,,,,,
2014-08-01,"B6","283","JFK","MCO","1559",19.00,0.00,0.00,0.00,19.00,0.00,0.00,
2014-08-01,"B6","285","ROC","JFK","1135",-8.00,0.00,,,,,,
2014-08-01,"B6","286","JFK","ROC","1326",7.00,0.00,,,,,,
2014-08-01,"B6","298","MCO","LGA","0959",-1.00,0.00,,,,,,
2014-08-01,"B6","299","LGA","MCO","1750",6.00,0.00,,,,,,
2014-08-01,"B6","301","JFK","FLL","1429",33.00,0.00,0.00,0.00,33.00,0.00,0.00,
2014-08-01,"B6","445","SWF","MCO","0706",-10.00,0.00,,,,,,
2014-08-01,"B6","453","JFK","PBI","0645",10.00,0.00,,,,,,
2014-08-01,"B6","454","PBI","JFK","2000",24.00,0.00,5.00,0.00,0.00,0.00,19.00,
2014-08-01,"B6","461","LGA","PBI","0730",2.00,0.00,,,,,,
2014-08-01,"B6","464","SEA","JFK","1240",119.00,0.00,0.00,105.00,14.00,0.00,0.00,
2014-08-01,"B6","477","JFK","JAX","1448",55.00,0.00,4.00,0.00,35.00,0.00,16.00,
2014-08-01,"B6","478","JAX","JFK","1804",53.00,0.00,13.00,0.00,0.00,0.00,40.00,
2014-08-01,"B6","483","JFK","MCO","0932",4.00,0.00,,,,,,
2014-08-01,"B6","484","MCO","JFK","1950",14.00,0.00,,,,,,
2014-08-01,"B6","485","ROC","JFK","1525",94.00,0.00,0.00,0.00,94.00,0.00,0.00,
2014-08-01,"B6","486","JFK","ROC","2229",2.00,0.00,,,,,,
2014-08-01,"B6","408","JFK","PWM","1734",65.00,0.00,5.00,0.00,0.00,0.00,60.00,
2014-08-01,"B6","411","JFK","LAS","0949",-1.00,0.00,,,,,,
2014-08-01,"B6","415","JFK","SFO","1800",126.00,0.00,126.00,0.00,0.00,0.00,0.00,
2014-08-01,"B6","416","SFO","JFK","1149",20.00,0.00,0.00,0.00,20.00,0.00,0.00,
2014-08-01,"B6","417","BOS","JFK","1443",99.00,0.00,0.00,99.00,0.00,0.00,0.00,
2014-08-01,"B6","418","JFK","BOS","2010",49.00,0.00,9.00,0.00,0.00,0.00,40.00,
2014-08-01,"B6","423","JFK","LAX","1625",83.00,0.00,0.00,0.00,83.00,0.00,0.00,
2014-08-01,"B6","424","LAX","JFK","1605",63.00,0.00,8.00,0.00,50.00,0.00,5.00,
2014-08-01,"B6","426","TPA","JFK","1820",23.00,0.00,0.00,0.00,23.00,0.00,0.00,
2014-08-01,"B6","431","LGA","SRQ","1330",104.00,0.00,19.00,0.00,85.00,0.00,0.00,
2014-08-01,"B6","432","SRQ","LGA","1720",136.00,0.00,0.00,0.00,46.00,0.00,90.00,
2014-08-01,"B6","575","JFK","MSY","1451",100.00,0.00,11.00,0.00,62.00,0.00,27.00,
2014-08-01,"B6","576","MSY","JFK","1748",73.00,0.00,2.00,0.00,0.00,0.00,71.00,
2014-08-01,"B6","581","JFK","HOU","1450",37.00,0.00,0.00,0.00,37.00,0.00,0.00,
2014-08-01,"B6","582","HOU","JFK","1820",7.00,0.00,,,,,,
2014-08-01,"B6","583","JFK","MCO","0600",17.00,0.00,2.00,0.00,15.00,0.00,0.00,
2014-08-01,"B6","584","MCO","JFK","0934",0.00,0.00,,,,,,
2014-08-01,"B6","586","JFK","ROC","0944",0.00,0.00,,,,,,
2014-08-01,"B6","601","JFK","FLL","0600",21.00,0.00,0.00,0.00,21.00,0.00,0.00,
2014-08-01,"B6","605","JFK","ORD","1300",29.00,0.00,0.00,0.00,29.00,0.00,0.00,
2014-08-01,"B6","606","ORD","JFK","1643",101.00,0.00,0.00,0.00,83.00,0.00,18.00,
2014-08-01,"B6","611","JFK","LAS","2145",45.00,0.00,16.00,0.00,1.00,0.00,28.00,
2014-08-01,"B6","617","BOS","JFK","0730",-9.00,0.00,,,,,,
