"FL_DATE","UNIQUE_CARRIER","FL_NUM","ORIGIN","DEST","CRS_DEP_TIME","ARR_DELAY","CANCELLED","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2014-12-01,"AA","327","LGA","ORD","1020",-12.00,0.00,,,,,,
2014-12-01,"AA","329","LGA","ORD","1130",7.00,0.00,,,,,,
2014-12-01,"AA","331","LGA","ORD","1215",-19.00,0.00,,,,,,
2014-12-01,"AA","335","LGA","ORD","1310",-9.00,0.00,,,,,,
2014-12-01,"AA","337","LGA","ORD","1425",134.00,0.00,95.00,0.00,32.00,0.00,7.00,
2014-12-01,"AA","380","ORD","LGA","1040",7.00,0.00,,,,,,
2014-12-01,"AA","384","ORD","LGA","0925",-1.00,0.00,,,,,,
2014-12-01,"AA","388","ORD","LGA","0830",-6.00,0.00,,,,,,
2014-12-01,"AA","392","ORD","LGA","0730",32.00,0.00,32.00,0.00,0.00,0.00,0.00,
2014-12-01,"AA","394","ORD","LGA","0635",-10.00,0.00,,,,,,
2014-12-01,"AA","398","ORD","LGA","0600",-13.00,0.00,,,,,,
2014-12-01,"AA","1082","MIA","LGA","0830",14.00,0.00,,,,,,
2014-12-01,"AA","1084","MIA","LGA","0600",0.00,0.00,,,,,,
2014-12-01,"AA","1085","JFK","MIA","0829",9.00,0.00,,,,,,
2014-12-01,"AA","1096","BOS","JFK","1800",12.00,0.00,,,,,,
2014-12-01,"AA","1029","DCA","JFK","1800",53.00,0.00,0.00,0.00,26.00,0.00,27.00,
2014-12-01,"AA","1029","JFK","DCA","1545",35.00,0.00,14.00,0.00,15.00,0.00,6.00,
2014-12-01,"AA","1100","DFW","LGA","0600",3.00,0.00,,,,,,
2014-12-01,"AA","1100","LGA","DFW","1055",-15.00,0.00,,,,,,
2014-12-01,"AA","1101","JFK","MIA","0655",172.00,0.00,172.00,0.00,0.00,0.00,0.00,
2014-12-01,"AA","1102","MIA","LGA","2005",24.00,0.00,0.00,0.00,13.00,0.00,11.00,
2014-12-01,"AA","1103","LGA","DFW","0600",-12.00,0.00,,,,,,
2014-12-01,"AA","1104","DFW","LGA","0650",-8.00,0.00,,,,,,
2014-12-01,"AA","1104","LGA","DFW","1150",-1.00,0.00,,,,,,
2014-12-01,"AA","1107","LGA","DFW","0645",14.00,0.00,,,,,,
2014-12-01,"AA","1108","DFW","LGA","0750",-3.00,0.00,,,,,,
2014-12-01,"AA","1108","LGA","DFW","1245",-15.00,0.00,,,,,,
2014-12-01,"AA","1109","MIA","LGA","0955",19.00,0.00,19.00,0.00,0.00,0.00,0.00,
2014-12-01,"AA","1110","DFW","LGA","0830",-19.00,0.00,,,,,,
2014-12-01,"AA","1110","LGA","DFW","1329",-27.00,0.00,,,,,,
2014-12-01,"AA","1111","LGA","DFW","0745",-26.00,0.00,,,,,,
2014-12-01,"AA","1114","DFW","LGA","1000",11.00,0.00,,,,,,
2014-12-01,"AA","1114","LGA","DFW","1455",4.00,0.00,,,,,,
2014-12-01,"AA","1120","DFW","LGA","1100",-2.00,0.00,,,,,,
2014-12-01,"AA","1120","LGA","DFW","1600",5.00,0.00,,,,,,
2014-12-01,"AA","1121","LGA","DFW","0830",-22.00,0.00,,,,,,
2014-12-01,"AA","1065","LGA","MIA","1215",-8.00,0.00,,,,,,
2014-12-01,"AA","1131","LGA","DFW","0910",-6.00,0.00,,,,,,
2014-12-01,"AA","1133","MIA","LGA","0715",-19.00,0.00,,,,,,
2014-12-01,"AA","1138","DFW","LGA","1135",3.00,0.00,,,,,,
2014-12-01,"AA","1138","LGA","DFW","1630",34.00,0.00,0.00,0.00,34.00,0.00,0.00,
2014-12-01,"AA","1140","DFW","LGA","1230",0.00,0.00,,,,,,
2014-12-01,"AA","1140","LGA","DFW","1730",9.00,0.00,,,,,,
2014-12-01,"AA","1144","DFW","LGA","1335",16.00,0.00,7.00,0.00,9.00,0.00,0.00,
2014-12-01,"AA","1144","LGA","DFW","1845",5.00,0.00,,,,,,
2014-12-01,"AA","1148","DFW","LGA","1515",-2.00,0.00,,,,,,
2014-12-01,"AA","1152","DFW","LGA","1615",-2.00,0.00,,,,,,
2014-12-01,"AA","1156","DFW","LGA","1650",-9.00,0.00,,,,,,
2014-12-01,"AA","1196","DFW","LGA","0915",2.00,0.00,,,,,,
2014-12-01,"AA","1196","LGA","DFW","1405",-22.00,0.00,,,,,,
2014-12-01,"AA","1096","JFK","BOS","1559",3.00,0.00,,,,,,
2014-12-01,"AA","1162","LGA","MIA","1815",6.00,0.00,,,,,,
2014-12-01,"AA","1164","DFW","LGA","1745",37.00,0.00,0.00,0.00,31.00,0.00,6.00,
2014-12-01,"AA","1165","BOS","JFK","0605",-9.00,0.00,,,,,,
2014-12-01,"AA","1170","DFW","LGA","1850",1.00,0.00,,,,,,
2014-12-01,"AA","1260","MIA","JFK","0705",-10.00,0.00,,,,,,
2014-12-01,"AA","1263","JFK","LAS","0635",-8.00,0.00,,,,,,
2014-12-01,"AA","1246","MIA","LGA","1130",-28.00,0.00,,,,,,
2014-12-01,"AA","1357","JFK","SJU","0830",-3.00,0.00,,,,,,
2014-12-01,"AA","1357","SJU","JFK","1435",-37.00,0.00,,,,,,
2014-12-01,"AA","358","ORD","LGA","1635",-9.00,0.00,,,,,,
2014-12-01,"AA","359","LGA","ORD","1845",11.00,0.00,,,,,,
2014-12-01,"AA","360","ORD","LGA","1605",-6.00,0.00,,,,,,
2014-12-01,"AA","363","LGA","ORD","1950",8.00,0.00,,,,,,
2014-12-01,"AA","364","ORD","LGA","1500",23.00,0.00,0.00,0.00,23.00,0.00,0.00,
2014-12-01,"AA","366","ORD","LGA","1410",5.00,0.00,,,,,,
2014-12-01,"AA","368","ORD","LGA","1320",12.00,0.00,,,,,,
2014-12-01,"AA","1297","LGA","MIA","0600",-6.00,0.00,,,,,,
2014-12-01,"AA","1451","JFK","MIA","1415",-4.00,0.00,,,,,,
2014-12-01,"AA","1406","MIA","JFK","2105",-15.00,0.00,,,,,,
2014-12-01,"AA","1483","MIA","LGA","1605",-8.00,0.00,,,,,,
2014-12-01,"AA","1431","LGA","MIA","1530",36.00,0.00,0.00,0.00,36.00,0.00,0.00,
2014-12-01,"AA","1453","DFW","JFK","1630",-19.00,0.00,,,,,,
2014-12-01,"AA","1580","MIA","JFK","1005",21.00,0.00,0.00,0.00,0.00,0.00,21.00,
2014-12-01,"AA","1589","LGA","MIA","2030",22.00,0.00,0.00,0.00,22.00,0.00,0.00,
2014-12-01,"AA","1275","JFK","STT","0800",-15.00,0.00,,,,,,
2014-12-01,"AA","1275","STT","JFK","1400",-24.00,0.00,,,,,,
2014-12-01,"AA","1508","MIA","JFK","1305",-22.00,0.00,,,,,,
2014-12-01,"AA","1510","MIA","JFK","1505",-28.00,0.00,,,,,,
2014-12-01,"AA","1599","MIA","LGA","1410",-11.00,0.00,,,,,,
2014-12-01,"AA","2213","JFK","DFW","0900",-15.00,0.00,,,,,,
2014-12-01,"AA","1646","JFK","MIA","1055",0.00,0.00,,,,,,
2014-12-01,"AA","2248","MIA","LGA","1850",-2.00,0.00,,,,,,
2014-12-01,"AA","2258","MIA","LGA","1230",-26.00,0.00,,,,,,
2014-12-01,"AA","2262","MIA","JFK","1840",-14.00,0.00,,,,,,
2014-12-01,"AA","2283","LGA","MIA","1355",-13.00,0.00,,,,,,
2014-12-01,"AA","2285","JFK","MCO","1459",-1.00,0.00,,,,,,
2014-12-01,"AA","2285","MCO","JFK","1855",-14.00,0.00,,,,,,
2014-12-01,"AA","2287","LGA","MIA","0945",-12.00,0.00,,,,,,
2014-12-01,"AA","2298","MIA","LGA","2100",-15.00,0.00,,,,,,
2014-12-01,"AA","2299","JFK","MIA","0545",-8.00,0.00,,,,,,
2014-12-01,"AA","2229","LGA","MIA","1700",-22.00,0.00,,,,,,
2014-12-01,"AA","2243","LGA","MIA","0812",-21.00,0.00,,,,,,
2014-12-01,"AA","2314","JFK","BOS","2020",74.00,0.00,29.00,0.00,7.00,0.00,38.00,
2014-12-01,"AA","2387","JFK","MIA","1915",11.00,0.00,,,,,,
2014-12-01,"AA","2493","JFK","MCO","0700",-18.00,0.00,,,,,,
2014-12-01,"AA","2493","MCO","JFK","1055",-14.00,0.00,,,,,,
2014-12-01,"AA","2451","LGA","MIA","0700",-21.00,0.00,,,,,,
2014-12-01,"AA","2455","LGA","MIA","1945",15.00,0.00,0.00,0.00,15.00,0.00,0.00,
2014-12-01,"B6","1639","LGA","RSW","0959",17.00,0.00,17.00,0.00,0.00,0.00,0.00,
2014-12-01,"B6","184","MCO","JFK","2154",21.00,0.00,15.00,0.00,0.00,0.00,6.00,
2014-12-01,"B6","54","PBI","JFK","1545",,1.00,,,,,,
2014-12-01,"B6","901","JFK","FLL","0755",99.00,0.00,99.00,0.00,0.00,0.00,0.00,
2014-12-01,"B6","2807","PWM","JFK","0600",-13.00,0.00,,,,,,
2014-12-01,"B6","1307","JFK","IAD","0755",-15.00,0.00,,,,,,
2014-12-01,"B6","117","BOS","JFK","1146",-11.00,0.00,,,,,,
2014-12-01,"B6","118","JFK","BOS","1359",-8.00,0.00,,,,,,
2014-12-01,"B6","906","ORD","JFK","1040",-16.00,0.00,,,,,,
2014-12-01,"B6","286","JFK","ROC","1429",-10.00,0.00,,,,,,
2014-12-01,"B6","585","ROC","JFK","1638",-7.00,0.00,,,,,,
2014-12-01,"B6","1405","JFK","ORD","1836",12.00,0.00,,,,,,
2014-12-01,"B6","536","FLL","SWF","1910",-8.00,0.00,,,,,,
2014-12-01,"B6","2001","BUF","JFK","0538",-16.00,0.00,,,,,,
2014-12-01,"B6","885","JFK","RDU","0739",-12.00,0.00,,,,,,
2014-12-01,"B6","886","RDU","JFK","0956",-5.00,0.00,,,,,,
2014-12-01,"B6","316","JFK","SYR","1200",16.00,0.00,0.00,0.00,16.00,0.00,0.00,
2014-12-01,"B6","1515","SYR","JFK","1345",13.00,0.00,,,,,,
2014-12-01,"B6","1729","JFK","RSW","1540",23.00,0.00,16.00,0.00,0.00,0.00,7.00,
2014-12-01,"B6","1730","RSW","JFK","1939",9.00,0.00,,,,,,
2014-12-01,"B6","108","JFK","PWM","2245",26.00,0.00,7.00,0.00,10.00,0.00,9.00,
2014-12-01,"B6","233","BTV","JFK","0606",-9.00,0.00,,,,,,
2014-12-01,"B6","219","JFK","CLT","0810",-3.00,0.00,,,,,,
2014-12-01,"B6","218","CLT","JFK","1050",-15.00,0.00,,,,,,
2014-12-01,"B6","2402","JFK","BUF","1325",-8.00,0.00,,,,,,
2014-12-01,"B6","2601","BUF","JFK","1535",-23.00,0.00,,,,,,
2014-12-01,"B6","1407","JFK","IAD","1740",13.00,0.00,,,,,,
2014-12-01,"B6","1808","IAD","JFK","1940",3.00,0.00,,,,,,
2014-12-01,"B6","1183","JFK","MCO","2210",19.00,0.00,8.00,0.00,11.00,0.00,0.00,
2014-12-01,"B6","1494","MCO","HPN","1739",-9.00,0.00,,,,,,
2014-12-01,"B6","2067","HPN","PBI","2055",7.00,0.00,,,,,,
2014-12-01,"B6","582","HOU","JFK","1111",-17.00,0.00,,,,,,
2014-12-01,"B6","1119","JFK","CLT","1700",-1.00,0.00,,,,,,
2014-12-01,"B6","1118","CLT","JFK","1940",-1.00,0.00,,,,,,
2014-12-01,"B6","234","JFK","BTV","2245",3.00,0.00,,,,,,
2014-12-01,"B6","1308","IAD","JFK","0850",-10.00,0.00,,,,,,
2014-12-01,"B6","2602","JFK","BUF","1040",-17.00,0.00,,,,,,
2014-12-01,"B6","2401","BUF","JFK","1240",-19.00,0.00,,,,,,
2014-12-01,"B6","325","JFK","TPA","1445",-18.00,0.00,,,,,,
2014-12-01,"B6","426","TPA","JFK","1830",-14.00,0.00,,,,,,
2014-12-01,"B6","105","JFK","ORD","2145",10.00,0.00,,,,,,
2014-12-01,"B6","394","MCO","HPN","0700",-14.00,0.00,,,,,,
2014-12-01,"B6","395","HPN","MCO","1029",-3.00,0.00,,,,,,
2014-12-01,"B6","1294","MCO","HPN","1923",-19.00,0.00,,,,,,
2014-12-01,"B6","815","BOS","BUF","1036",-9.00,0.00,,,,,,
2014-12-01,"B6","2016","BUF","BOS","1245",-22.00,0.00,,,,,,
2014-12-01,"B6","417","BOS","JFK","1439",-4.00,0.00,,,,,,
2014-12-01,"B6","918","JFK","BOS","1640",22.00,0.00,0.00,0.00,22.00,0.00,0.00,
2014-12-01,"B6","2101","BUF","JFK","0706",-8.00,0.00,,,,,,
2014-12-01,"B6","208","JFK","PWM","0906",-17.00,0.00,,,,,,
2014-12-01,"B6","207","PWM","JFK","1059",-12.00,0.00,,,,,,
2014-12-01,"B6","317","BOS","JFK","2040",-7.00,0.00,,,,,,
2014-12-01,"B6","486","JFK","ROC","2245",-1.00,0.00,,,,,,
2014-12-01,"B6","1317","BOS","JFK","1725",49.00,0.00,0.00,0.00,49.00,0.00,0.00,
2014-12-01,"B6","681","JFK","HOU","2041",3.00,0.00,,,,,,
2014-12-01,"B6","846","MCO","SWF","1530",-24.00,0.00,,,,,,
2014-12-01,"B6","445","SWF","MCO","1850",-6.00,0.00,,,,,,
2014-12-01,"B6","1251","HPN","RSW","0655",-1.00,0.00,,,,,,
2014-12-01,"B6","1252","RSW","HPN","1040",22.00,0.00,22.00,0.00,0.00,0.00,0.00,
2014-12-01,"B6","995","HPN","MCO","1409",17.00,0.00,7.00,0.00,0.00,0.00,10.00,
2014-12-01,"B6","776","MSY","JFK","0600",-4.00,0.00,,,,,,
2014-12-01,"B6","518","JFK","BOS","1025",-7.00,0.00,,,,,,
2014-12-01,"B6","515","BOS","BUF","0635",-10.00,0.00,,,,,,
2014-12-01,"B6","816","BUF","BOS","0846",-22.00,0.00,,,,,,
2014-12-01,"B6","1983","JFK","MCO","0800",5.00,0.00,,,,,,
2014-12-01,"B6","113","HPN","FLL","0800",-15.00,0.00,,,,,,
2014-12-01,"B6","114","FLL","HPN","1145",-20.00,0.00,,,,,,
2014-12-01,"B6","1967","HPN","PBI","1530",4.00,0.00,,,,,,
2014-12-01,"B6","1968","PBI","HPN","2055",-9.00,0.00,,,,,,
2014-12-01,"B6","115","SYR","JFK","0550",-28.00,0.00,,,,,,
2014-12-01,"B6","229","JFK","RSW","0905",-5.00,0.00,,,,,,
2014-12-01,"B6","230","RSW","JFK","1300",-20.00,0.00,,,,,,
2014-12-01,"B6","2302","JFK","BUF","1630",25.00,0.00,25.00,0.00,0.00,0.00,0.00,
2014-12-01,"B6","2701","BUF","JFK","1840",6.00,0.00,,,,,,
2014-12-01,"B6","702","JFK","BUF","2138",8.00,0.00,,,,,,
2014-12-01,"B6","717","BOS","JFK","1050",13.00,0.00,,,,,,
2014-12-01,"B6","581","JFK","HOU","1359",-25.00,0.00,,,,,,
2014-12-01,"B6","1306","ORD","JFK","0600",-1.00,0.00,,,,,,
2014-12-01,"B6","116","JFK","SYR","0945",-22.00,0.00,,,,,,
2014-12-01,"B6","315","SYR","JFK","1135",-27.00,0.00,,,,,,
2014-12-01,"B6","308","JFK","PWM","1325",-18.00,0.00,,,,,,
2014-12-01,"B6","307","PWM","JFK","1515",-11.00,0.00,,,,,,
2014-12-01,"B6","2202","JFK","BUF","1830",5.00,0.00,,,,,,
2014-12-01,"B6","1001","BUF","JFK","2045",-13.00,0.00,,,,,,
2014-12-01,"B6","718","JFK","BOS","2255",2.00,0.00,,,,,,
2014-12-01,"B6","185","ROC","JFK","0600",-17.00,0.00,,,,,,
2014-12-01,"B6","575","JFK","MSY","1436",3.00,0.00,,,,,,
2014-12-01,"B6","576","MSY","JFK","1755",5.00,0.00,,,,,,
2014-12-01,"B6","1816","JFK","SYR","2251",-1.00,0.00,,,,,,
2014-12-01,"B6","617","BOS","JFK","0720",-4.00,0.00,,,,,,
2014-12-01,"B6","1634","JFK","BTV","0910",-18.00,0.00,,,,,,
2014-12-01,"B6","1633","BTV","JFK","1105",-18.00,0.00,,,,,,
2014-12-01,"B6","34","JFK","BTV","1259",-20.00,0.00,,,,,,
2014-12-01,"B6","33","BTV","JFK","1508",-21.00,0.00,,,,,,
2014-12-01,"B6","1734","JFK","BTV","1730",4.00,0.00,,,,,,
2014-12-01,"B6","1733","BTV","JFK","1922",-3.00,0.00,,,,,,
2014-12-01,"B6","775","JFK","MSY","2125",-3.00,0.00,,,,,,
2014-12-01,"B6","14","LGB","JFK","2130",-4.00,0.00,,,,,,
2014-12-01,"B6","1168","PBI","HPN","0810",-16.00,0.00,,,,,,
2014-12-01,"B6","1447","HPN","TPA","1148",-7.00,0.00,,,,,,
2014-12-01,"B6","548","TPA","HPN","1518",-19.00,0.00,,,,,,
2014-12-01,"B6","595","HPN","MCO","1838",-21.00,0.00,,,,,,
2014-12-01,"B6","535","SWF","FLL","0720",-5.00,0.00,,,,,,
2014-12-01,"B6","302","FLL","JFK","1935",19.00,0.00,19.00,0.00,0.00,0.00,0.00,
2014-12-01,"B6","2002","JFK","BUF","2255",14.00,0.00,,,,,,
2014-12-01,"B6","82","HOU","JFK","0700",-16.00,0.00,,,,,,
2014-12-01,"B6","1318","JFK","BOS","1245",-3.00,0.00,,,,,,
2014-12-01,"B6","1615","BOS","BUF","1425",0.00,0.00,,,,,,
2014-12-01,"B6","1616","BUF","BOS","1635",-11.00,0.00,,,,,,
2014-12-01,"B6","17","BOS","JFK","1900",-15.00,0.00,,,,,,
2014-12-01,"B6","318","JFK","BOS","0645",-16.00,0.00,,,,,,
2014-12-01,"B6","130","RSW","JFK","0600",-13.00,0.00,,,,,,
2014-12-01,"B6","586","JFK","ROC","0924",-11.00,0.00,,,,,,
2014-12-01,"B6","285","ROC","JFK","1130",4.00,0.00,,,,,,
2014-12-01,"B6","1401","JFK","FLL","1340",0.00,0.00,,,,,,
2014-12-01,"B6","183","JFK","MCO","1817",17.00,0.00,0.00,0.00,17.00,0.00,0.00,
2014-12-01,"B6","1465","BUF","FLL","0738",-25.00,0.00,,,,,,
2014-12-01,"B6","1472","FLL","LGA","2049",-5.00,0.00,,,,,,
2014-12-01,"B6","794","AUS","JFK","0600",19.00,0.00,0.00,0.00,19.00,0.00,0.00,
2014-12-01,"B6","1373","JFK","CHS","1414",0.00,0.00,,,,,,
2014-12-01,"B6","1374","CHS","JFK","1703",53.00,0.00,0.00,0.00,53.00,0.00,0.00,
2014-12-01,"B6","803","JFK","SJU","2000",65.00,0.00,8.00,0.00,24.00,0.00,33.00,
2014-12-01,"B6","326","TPA","JFK","0728",-2.00,0.00,,,,,,
2014-12-01,"B6","838","BQN","JFK","0630",-13.00,0.00,,,,,,
2014-12-01,"B6","917","BOS","JFK","0548",-12.00,0.00,,,,,,
2014-12-01,"B6","97","JFK","DEN","2036",53.00,0.00,0.00,0.00,53.00,0.00,0.00,
2014-12-01,"B6","98","DEN","JFK","2359",68.00,0.00,16.00,0.00,0.00,0.00,52.00,
2014-12-01,"B6","2084","MCO","JFK","0720",-13.00,0.00,,,,,,
2014-12-01,"B6","711","JFK","LAS","1859",32.00,0.00,0.00,0.00,32.00,0.00,0.00,
2014-12-01,"B6","1567","HPN","PBI","0830",49.00,0.00,49.00,0.00,0.00,0.00,0.00,
2014-12-01,"B6","362","PBI","LGA","1212",45.00,0.00,18.00,0.00,0.00,0.00,27.00,
2014-12-01,"B6","1117","LGA","TPA","1540",64.00,0.00,4.00,0.00,20.00,0.00,40.00,
2014-12-01,"B6","1640","RSW","LGA","1610",-11.00,0.00,,,,,,
2014-12-01,"B6","761","LGA","PBI","1940",22.00,0.00,0.00,0.00,22.00,0.00,0.00,
2014-12-01,"B6","1","JFK","FLL","1029",-8.00,0.00,,,,,,
2014-12-01,"B6","135","JFK","PHX","1912",21.00,0.00,0.00,0.00,21.00,0.00,0.00,
2014-12-01,"B6","136","PHX","JFK","2345",28.00,0.00,7.00,0.00,1.00,0.00,20.00,
2014-12-01,"B6","167","JFK","OAK","1659",23.00,0.00,0.00,0.00,23.00,0.00,0.00,
2014-12-01,"B6","168","OAK","JFK","2126",2.00,0.00,,,,,,
2014-12-01,"B6","1702","FLL","JFK","0715",-7.00,0.00,,,,,,
2014-12-01,"B6","26","TPA","JFK","1630",-16.00,0.00,,,,,,
2014-12-01,"B6","883","JFK","MCO","2000",3.00,0.00,,,,,,
2014-12-01,"B6","1784","MCO","JFK","1554",-23.00,0.00,,,,,,
2014-12-01,"B6","201","JFK","FLL","1930",4.00,0.00,,,,,,
2014-12-01,"B6","525","JFK","TPA","0630",3.00,0.00,,,,,,
2014-12-01,"B6","2168","PBI","HPN","1745",-7.00,0.00,,,,,,
2014-12-01,"B6","153","JFK","PBI","2000",59.00,0.00,41.00,0.00,18.00,0.00,0.00,
2014-12-01,"B6","795","JFK","AUS","0838",-24.00,0.00,,,,,,
2014-12-01,"B6","1094","AUS","JFK","1255",-6.00,0.00,,,,,,
2014-12-01,"B6","418","JFK","BOS","2050",7.00,0.00,,,,,,
2014-12-01,"B6","402","FLL","JFK","1810",-24.00,0.00,,,,,,
2014-12-01,"B6","2053","JFK","PBI","2150",13.00,0.00,,,,,,
2014-12-01,"B6","1295","JFK","AUS","2059",-5.00,0.00,,,,,,
2014-12-01,"B6","272","FLL","LGA","0600",-10.00,0.00,,,,,,
2014-12-01,"B6","271","LGA","FLL","0930",-6.00,0.00,,,,,,
2014-12-01,"B6","1586","MCO","BUF","0800",-18.00,0.00,,,,,,
2014-12-01,"B6","85","BUF","MCO","1120",2.00,0.00,,,,,,
2014-12-01,"B6","656","MCO","SYR","1445",-12.00,0.00,,,,,,
2014-12-01,"B6","655","SYR","MCO","1810",-15.00,0.00,,,,,,
2014-12-01,"B6","841","JFK","SAV","0900",-13.00,0.00,,,,,,
2014-12-01,"B6","842","SAV","JFK","1203",-9.00,0.00,,,,,,
2014-12-01,"B6","1883","JFK","MCO","1448",-3.00,0.00,,,,,,
