"FL_DATE","UNIQUE_CARRIER","FL_NUM","ORIGIN","DEST","CRS_DEP_TIME","ARR_DELAY","CANCELLED","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2014-10-01,"AA","2213","JFK","DFW","0905",-5.00,0.00,,,,,,
2014-10-01,"AA","2351","JFK","MIA","1700",2.00,0.00,,,,,,
2014-10-01,"AA","1084","LGA","MIA","0955",4.00,0.00,,,,,,
2014-10-01,"AA","1084","MIA","LGA","0620",0.00,0.00,,,,,,
2014-10-01,"AA","1085","JFK","MIA","0830",-25.00,0.00,,,,,,
2014-10-01,"AA","1096","BOS","JFK","1905",73.00,0.00,0.00,0.00,0.00,0.00,73.00,
2014-10-01,"AA","1096","JFK","BOS","1700",97.00,0.00,0.00,0.00,97.00,0.00,0.00,
2014-10-01,"AA","1100","DFW","LGA","0600",-10.00,0.00,,,,,,
2014-10-01,"AA","1100","LGA","DFW","1059",3.00,0.00,,,,,,
2014-10-01,"AA","1101","JFK","MIA","0645",-26.00,0.00,,,,,,
2014-10-01,"AA","1102","MIA","LGA","1945",11.00,0.00,,,,,,
2014-10-01,"AA","2285","JFK","MCO","1450",28.00,0.00,25.00,0.00,3.00,0.00,0.00,
2014-10-01,"AA","2298","MIA","LGA","2100",13.00,0.00,,,,,,
2014-10-01,"AA","2299","JFK","MIA","0545",-12.00,0.00,,,,,,
2014-10-01,"AA","2258","LGA","MIA","1659",-4.00,0.00,,,,,,
2014-10-01,"AA","2258","MIA","LGA","1230",6.00,0.00,,,,,,
2014-10-01,"AA","2262","MIA","JFK","1840",19.00,0.00,0.00,0.00,19.00,0.00,0.00,
2014-10-01,"AA","2314","JFK","BOS","2035",80.00,0.00,0.00,0.00,80.00,0.00,0.00,
2014-10-01,"AA","2451","LGA","MIA","0659",-15.00,0.00,,,,,,
2014-10-01,"AA","2493","JFK","MCO","0700",-17.00,0.00,,,,,,
2014-10-01,"AA","2493","MCO","JFK","1045",-9.00,0.00,,,,,,
2014-10-01,"B6","1447","HPN","TPA","0845",45.00,0.00,40.00,0.00,5.00,0.00,0.00,
2014-10-01,"B6","1472","FLL","LGA","2030",3.00,0.00,,,,,,
2014-10-01,"B6","1494","MCO","HPN","1515",0.00,0.00,,,,,,
2014-10-01,"B6","1502","FLL","JFK","0600",-14.00,0.00,,,,,,
2014-10-01,"B6","1503","JFK","SJU","2359",19.00,0.00,0.00,0.00,19.00,0.00,0.00,
2014-10-01,"B6","1504","SJU","JFK","0600",-17.00,0.00,,,,,,
2014-10-01,"B6","1516","JFK","SYR","1745",-10.00,0.00,,,,,,
2014-10-01,"B6","1567","HPN","PBI","1035",-16.00,0.00,,,,,,
2014-10-01,"B6","1572","FLL","LGA","0946",37.00,0.00,0.00,0.00,37.00,0.00,0.00,
2014-10-01,"B6","1586","MCO","BUF","1835",-13.00,0.00,,,,,,
2014-10-01,"B6","1616","BUF","BOS","1605",68.00,0.00,0.00,0.00,68.00,0.00,0.00,
2014-10-01,"B6","1633","BTV","JFK","1050",-13.00,0.00,,,,,,
2014-10-01,"B6","1634","JFK","BTV","0900",-2.00,0.00,,,,,,
2014-10-01,"B6","1639","LGA","RSW","1319",7.00,0.00,,,,,,
2014-10-01,"B6","1640","RSW","LGA","1600",13.00,0.00,,,,,,
2014-10-01,"B6","1677","JFK","JAX","2100",-1.00,0.00,,,,,,
2014-10-01,"B6","1678","JAX","JFK","0623",-1.00,0.00,,,,,,
2014-10-01,"B6","1684","MCO","JFK","0709",-14.00,0.00,,,,,,
2014-10-01,"B6","1716","TPA","LGA","1121",64.00,0.00,0.00,0.00,64.00,0.00,0.00,
2014-10-01,"B6","1717","LGA","TPA","0740",-1.00,0.00,,,,,,
2014-10-01,"B6","1729","JFK","RSW","1545",-6.00,0.00,,,,,,
2014-10-01,"B6","1730","RSW","JFK","1948",-9.00,0.00,,,,,,
2014-10-01,"B6","1733","BTV","JFK","1833",-23.00,0.00,,,,,,
2014-10-01,"B6","1734","JFK","BTV","1559",-8.00,0.00,,,,,,
2014-10-01,"B6","1783","JFK","MCO","1355",-12.00,0.00,,,,,,
2014-10-01,"B6","1784","MCO","JFK","1555",16.00,0.00,0.00,16.00,0.00,0.00,0.00,
2014-10-01,"B6","1801","JFK","FLL","1620",13.00,0.00,,,,,,
2014-10-01,"B6","1808","IAD","JFK","1950",-21.00,0.00,,,,,,
2014-10-01,"B6","1815","SYR","JFK","1945",-19.00,0.00,,,,,,
2014-10-01,"B6","1816","JFK","SYR","2255",-11.00,0.00,,,,,,
2014-10-01,"B6","1894","MCO","HPN","1741",-5.00,0.00,,,,,,
2014-10-01,"B6","1895","HPN","MCO","0829",-3.00,0.00,,,,,,
2014-10-01,"B6","1915","BOS","BUF","1720",-11.00,0.00,,,,,,
2014-10-01,"B6","1916","BUF","BOS","1930",93.00,0.00,0.00,0.00,93.00,0.00,0.00,
2014-10-01,"B6","1967","HPN","PBI","1410",25.00,0.00,12.00,0.00,0.00,0.00,13.00,
2014-10-01,"B6","1968","PBI","HPN","1740",35.00,0.00,14.00,0.00,0.00,0.00,21.00,
2014-10-01,"B6","1983","JFK","MCO","0800",-11.00,0.00,,,,,,
2014-10-01,"B6","1984","MCO","JFK","1250",-6.00,0.00,,,,,,
2014-10-01,"B6","2001","BUF","JFK","0545",-10.00,0.00,,,,,,
2014-10-01,"B6","2002","JFK","BUF","2259",3.00,0.00,,,,,,
2014-10-01,"B6","2067","HPN","PBI","1835",-14.00,0.00,,,,,,
2014-10-01,"B6","2084","MCO","JFK","0845",-10.00,0.00,,,,,,
2014-10-01,"B6","2168","PBI","HPN","2055",-17.00,0.00,,,,,,
2014-10-01,"B6","2201","BUF","JFK","0825",-7.00,0.00,,,,,,
2014-10-01,"B6","2301","BUF","JFK","0955",-9.00,0.00,,,,,,
2014-10-01,"B6","2302","JFK","BUF","1559",-31.00,0.00,,,,,,
2014-10-01,"B6","2401","BUF","JFK","1230",-1.00,0.00,,,,,,
2014-10-01,"B6","2402","JFK","BUF","1359",-21.00,0.00,,,,,,
2014-10-01,"B6","2501","BUF","JFK","1415",1.00,0.00,,,,,,
2014-10-01,"B6","2502","JFK","BUF","1220",-8.00,0.00,,,,,,
2014-10-01,"B6","2601","BUF","JFK","1635",-16.00,0.00,,,,,,
2014-10-01,"B6","2602","JFK","BUF","1035",-2.00,0.00,,,,,,
2014-10-01,"B6","2701","BUF","JFK","1832",-28.00,0.00,,,,,,
2014-10-01,"B6","2702","JFK","BUF","0800",-15.00,0.00,,,,,,
2014-10-01,"B6","2802","JFK","BUF","0630",1.00,0.00,,,,,,
2014-10-01,"B6","2807","PWM","JFK","0600",-11.00,0.00,,,,,,
2014-10-01,"AA","2387","JFK","MIA","1915",4.00,0.00,,,,,,
2014-10-01,"DL","838","SAN","JFK","1244",11.00,0.00,,,,,,
2014-10-01,"DL","847","LGA","ATL","1759",9.00,0.00,,,,,,
2014-10-01,"DL","882","LAX","JFK","2235",-4.00,0.00,,,,,,
2014-10-01,"DL","884","LGA","DEN","1715",22.00,0.00,0.00,0.00,0.00,0.00,22.00,
2014-10-01,"DL","886","ATL","LGA","0645",14.00,0.00,,,,,,
2014-10-01,"DL","904","LGA","ATL","0600",-23.00,0.00,,,,,,
2014-10-01,"DL","906","ATL","LGA","2045",43.00,0.00,0.00,0.00,43.00,0.00,0.00,
2014-10-01,"DL","928","DEN","LGA","0800",58.00,0.00,14.00,0.00,44.00,0.00,0.00,
2014-10-01,"DL","947","LGA","ATL","1859",24.00,0.00,0.00,0.00,0.00,0.00,24.00,
2014-10-01,"DL","986","ATL","LGA","0745",3.00,0.00,,,,,,
2014-10-01,"DL","995","LAX","JFK","1225",14.00,0.00,,,,,,
2014-10-01,"DL","1064","TPA","LGA","0900",-8.00,0.00,,,,,,
2014-10-01,"DL","1075","DEN","JFK","1037",58.00,0.00,0.00,0.00,48.00,0.00,10.00,
2014-10-01,"DL","1086","ATL","LGA","0845",10.00,0.00,,,,,,
2014-10-01,"DL","1094","MSP","JFK","1716",11.00,0.00,,,,,,
2014-10-01,"DL","1111","ATL","ROC","2050",-4.00,0.00,,,,,,
2014-10-01,"DL","1131","LGA","DTW","1235",-5.00,0.00,,,,,,
2014-10-01,"DL","1142","ATL","JFK","1415",19.00,0.00,16.00,0.00,3.00,0.00,0.00,
2014-10-01,"DL","1147","LGA","ATL","2000",4.00,0.00,,,,,,
2014-10-01,"AA","384","ORD","LGA","0925",-4.00,0.00,,,,,,
2014-10-01,"AA","388","ORD","LGA","0830",5.00,0.00,,,,,,
2014-10-01,"AA","392","ORD","LGA","0730",-1.00,0.00,,,,,,
2014-10-01,"AA","394","ORD","LGA","0640",11.00,0.00,,,,,,
2014-10-01,"AA","1029","DCA","JFK","1759",-14.00,0.00,,,,,,
2014-10-01,"AA","1029","JFK","DCA","1542",-9.00,0.00,,,,,,
2014-10-01,"DL","16","LAX","JFK","0910",48.00,0.00,0.00,0.00,48.00,0.00,0.00,
2014-10-01,"DL","173","SEA","JFK","1100",69.00,0.00,28.00,0.00,41.00,0.00,0.00,
2014-10-01,"DL","180","DTW","LGA","1939",36.00,0.00,0.00,0.00,36.00,0.00,0.00,
2014-10-01,"DL","182","SEA","JFK","1345",19.00,0.00,0.00,0.00,19.00,0.00,0.00,
2014-10-01,"DL","189","LGA","DTW","0905",61.00,0.00,0.00,0.00,61.00,0.00,0.00,
2014-10-01,"DL","221","LGA","ATL","1700",2.00,0.00,,,,,,
2014-10-01,"DL","246","SAN","JFK","0701",1.00,0.00,,,,,,
2014-10-01,"DL","315","DTW","JFK","1345",-22.00,0.00,,,,,,
2014-10-01,"DL","322","LAS","JFK","2245",36.00,0.00,0.00,0.00,36.00,0.00,0.00,
2014-10-01,"DL","326","SJU","JFK","0810",-13.00,0.00,,,,,,
2014-10-01,"DL","331","LGA","TPA","0805",-11.00,0.00,,,,,,
2014-10-01,"DL","332","SJU","JFK","1632",16.00,0.00,2.00,0.00,0.00,0.00,14.00,
2014-10-01,"DL","385","LGA","MSY","0810",302.00,0.00,299.00,0.00,3.00,0.00,0.00,
2014-10-01,"DL","395","SJU","JFK","1806",-8.00,0.00,,,,,,
2014-10-01,"DL","400","PDX","JFK","0700",11.00,0.00,,,,,,
2014-10-01,"DL","404","JFK","LAS","1029",-13.00,0.00,,,,,,
2014-10-01,"DL","405","JFK","SEA","0945",-25.00,0.00,,,,,,
2014-10-01,"DL","408","MIA","JFK","1540",4.00,0.00,,,,,,
2014-10-01,"DL","412","LAX","JFK","1120",37.00,0.00,0.00,0.00,37.00,0.00,0.00,
2014-10-01,"DL","413","JFK","LAX","1815",-37.00,0.00,,,,,,
2014-10-01,"DL","414","SFO","JFK","0830",9.00,0.00,,,,,,
2014-10-01,"DL","415","JFK","SFO","1615",-3.00,0.00,,,,,,
2014-10-01,"DL","417","JFK","LAX","1645",-25.00,0.00,,,,,,
2014-10-01,"DL","418","SFO","JFK","0645",26.00,0.00,0.00,0.00,26.00,0.00,0.00,
2014-10-01,"DL","419","JFK","SFO","1505",-4.00,0.00,,,,,,
2014-10-01,"DL","420","JFK","LAX","0810",-7.00,0.00,,,,,,
2014-10-01,"DL","421","JFK","ATL","0615",-9.00,0.00,,,,,,
2014-10-01,"DL","422","JFK","LAX","0930",0.00,0.00,,,,,,
2014-10-01,"DL","423","JFK","LAX","1200",-1.00,0.00,,,,,,
2014-10-01,"DL","424","JFK","LAX","0700",-1.00,0.00,,,,,,
2014-10-01,"DL","425","JFK","ATL","0830",-13.00,0.00,,,,,,
2014-10-01,"DL","427","JFK","LAX","2100",56.00,0.00,42.00,0.00,0.00,0.00,14.00,
2014-10-01,"DL","428","JFK","LAX","1515",-11.00,0.00,,,,,,
2014-10-01,"DL","429","JFK","SLC","1930",0.00,0.00,,,,,,
2014-10-01,"DL","430","JFK","SFO","0900",-6.00,0.00,,,,,,
2014-10-01,"DL","431","JFK","SFO","1755",-8.00,0.00,,,,,,
2014-10-01,"DL","432","JFK","PHX","0845",-14.00,0.00,,,,,,
2014-10-01,"DL","434","JFK","SFO","1145",10.00,0.00,,,,,,
2014-10-01,"DL","435","JFK","SFO","2015",40.00,0.00,7.00,0.00,0.00,0.00,33.00,
2014-10-01,"DL","436","JFK","SEA","0700",-22.00,0.00,,,,,,
2014-10-01,"DL","437","JFK","BOS","1115",45.00,0.00,0.00,0.00,10.00,0.00,35.00,
2014-10-01,"DL","439","JFK","BOS","1330",-14.00,0.00,,,,,,
2014-10-01,"DL","440","JFK","BOS","1535",11.00,0.00,,,,,,
2014-10-01,"DL","441","JFK","MIA","1153",-33.00,0.00,,,,,,
2014-10-01,"DL","442","JFK","SEA","1620",-9.00,0.00,,,,,,
2014-10-01,"DL","443","JFK","SEA","1835",-20.00,0.00,,,,,,
2014-10-01,"DL","445","JFK","SJU","1315",-15.00,0.00,,,,,,
2014-10-01,"DL","447","JFK","ATL","1650",10.00,0.00,,,,,,
2014-10-01,"DL","449","JFK","BOS","0725",50.00,0.00,50.00,0.00,0.00,0.00,0.00,
2014-10-01,"DL","453","JFK","LAS","1915",-15.00,0.00,,,,,,
2014-10-01,"DL","456","JFK","MCO","1140",5.00,0.00,,,,,,
2014-10-01,"DL","459","JFK","BOS","2129",63.00,0.00,0.00,0.00,0.00,0.00,63.00,
2014-10-01,"DL","460","JFK","MSP","1130",-17.00,0.00,,,,,,
2014-10-01,"DL","461","JFK","BOS","1729",75.00,0.00,0.00,0.00,75.00,0.00,0.00,
2014-10-01,"DL","462","JFK","SLC","0710",-15.00,0.00,,,,,,
2014-10-01,"DL","463","JFK","SLC","1124",11.00,0.00,,,,,,
2014-10-01,"DL","468","SFO","JFK","1120",16.00,0.00,0.00,0.00,16.00,0.00,0.00,
2014-10-01,"DL","469","JFK","SFO","0700",-7.00,0.00,,,,,,
2014-10-01,"DL","472","JFK","LAX","0810",-12.00,0.00,,,,,,
2014-10-01,"DL","478","ATL","JFK","1742",6.00,0.00,,,,,,
2014-10-01,"DL","479","JFK","ATL","0830",-17.00,0.00,,,,,,
2014-10-01,"DL","480","JFK","SAN","0835",5.00,0.00,,,,,,
2014-10-01,"DL","482","JFK","MSP","0816",-33.00,0.00,,,,,,
2014-10-01,"DL","483","JFK","MCO","0810",-22.00,0.00,,,,,,
2014-10-01,"DL","485","JFK","ATL","1305",6.00,0.00,,,,,,
2014-10-01,"DL","491","JFK","SAN","1830",-17.00,0.00,,,,,,
2014-10-01,"DL","492","JFK","ATL","1541",-23.00,0.00,,,,,,
2014-10-01,"DL","495","JFK","LAS","0830",-20.00,0.00,,,,,,
2014-10-01,"DL","496","JFK","LAS","1715",-14.00,0.00,,,,,,
2014-10-01,"DL","497","JFK","FLL","1115",-31.00,0.00,,,,,,
2014-10-01,"DL","498","JFK","MSY","1440",7.00,0.00,,,,,,
2014-10-01,"DL","539","SYR","MSP","0700",-12.00,0.00,,,,,,
2014-10-01,"DL","541","MSP","SYR","1920",9.00,0.00,,,,,,
2014-10-01,"DL","675","MCO","JFK","1200",2.00,0.00,,,,,,
2014-10-01,"DL","723","ATL","BUF","1025",23.00,0.00,23.00,0.00,0.00,0.00,0.00,
2014-10-01,"DL","723","BUF","ATL","1307",12.00,0.00,,,,,,
2014-10-01,"DL","731","LGA","DTW","0600",-16.00,0.00,,,,,,
2014-10-01,"DL","750","BOS","JFK","0605",-11.00,0.00,,,,,,
2014-10-01,"DL","762","BOS","JFK","1530",-3.00,0.00,,,,,,
2014-10-01,"DL","763","BOS","JFK","1259",44.00,0.00,0.00,0.00,4.00,0.00,40.00,
2014-10-01,"DL","782","MIA","JFK","0705",-15.00,0.00,,,,,,
2014-10-01,"DL","786","ATL","LGA","0600",6.00,0.00,,,,,,
2014-10-01,"DL","793","BOS","JFK","1739",10.00,0.00,,,,,,
2014-10-01,"DL","795","MCO","JFK","1905",36.00,0.00,34.00,0.00,2.00,0.00,0.00,
2014-10-01,"DL","799","BOS","JFK","1929",70.00,0.00,0.00,0.00,3.00,0.00,67.00,
