"FL_DATE","UNIQUE_CARRIER","FL_NUM","ORIGIN","DEST","CRS_DEP_TIME","ARR_DELAY","CANCELLED","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2014-11-01,"AA","44","LAS","JFK","0800",5.00,0.00,,,,,,
2014-11-01,"AA","45","JFK","LAS","1715",-11.00,0.00,,,,,,
2014-11-01,"AA","64","DFW","JFK","1025",-15.00,0.00,,,,,,
2014-11-01,"AA","65","JFK","DFW","1615",-30.00,0.00,,,,,,
2014-11-01,"AA","66","SJU","JFK","1052",-45.00,0.00,,,,,,
2014-11-01,"AA","67","JFK","SJU","1600",-20.00,0.00,,,,,,
2014-11-01,"AA","163","JFK","SFO","1945",-5.00,0.00,,,,,,
2014-11-01,"AA","164","SFO","JFK","0840",11.00,0.00,,,,,,
2014-11-01,"AA","133","JFK","LAX","1630",12.00,0.00,,,,,,
2014-11-01,"AA","149","ORD","JFK","1935",13.00,0.00,,,,,,
2014-11-01,"AA","235","JFK","SEA","1835",-33.00,0.00,,,,,,
2014-11-01,"AA","236","SEA","JFK","0700",-4.00,0.00,,,,,,
2014-11-01,"AA","185","JFK","LAX","2045",3.00,0.00,,,,,,
2014-11-01,"AA","190","JFK","ORD","0800",3.00,0.00,,,,,,
2014-11-01,"AA","198","ORD","JFK","1255",-7.00,0.00,,,,,,
2014-11-01,"AA","199","JFK","ORD","1710",-19.00,0.00,,,,,,
2014-11-01,"AA","331","LGA","ORD","1220",33.00,0.00,0.00,0.00,0.00,0.00,33.00,
2014-11-01,"AA","337","LGA","ORD","1425",,1.00,,,,,,
2014-11-01,"AA","340","ORD","LGA","2010",10.00,0.00,,,,,,
2014-11-01,"AA","342","MIA","LGA","1640",-34.00,0.00,,,,,,
2014-11-01,"AA","345","LGA","ORD","1710",-26.00,0.00,,,,,,
2014-11-01,"AA","346","ORD","LGA","1850",-15.00,0.00,,,,,,
2014-11-01,"AA","290","AUS","JFK","1000",-12.00,0.00,,,,,,
2014-11-01,"AA","291","JFK","AUS","1700",16.00,0.00,16.00,0.00,0.00,0.00,0.00,
2014-11-01,"AA","292","LAX","JFK","0600",14.00,0.00,,,,,,
2014-11-01,"AA","293","JFK","LAX","1929",-10.00,0.00,,,,,,
2014-11-01,"AA","358","ORD","LGA","1615",,1.00,,,,,,
2014-11-01,"AA","359","LGA","ORD","1845",-16.00,0.00,,,,,,
2014-11-01,"AA","360","ORD","LGA","1540",-23.00,0.00,,,,,,
2014-11-01,"AA","363","LGA","ORD","1940",-34.00,0.00,,,,,,
2014-11-01,"AA","364","ORD","LGA","1455",16.00,0.00,16.00,0.00,0.00,0.00,0.00,
2014-11-01,"AA","368","ORD","LGA","1320",-9.00,0.00,,,,,,
2014-11-01,"AA","255","JFK","LAX","0959",-19.00,0.00,,,,,,
2014-11-01,"AA","256","LAX","JFK","1305",-2.00,0.00,,,,,,
2014-11-01,"AA","307","LGA","ORD","0630",50.00,0.00,49.00,0.00,1.00,0.00,0.00,
2014-11-01,"AA","311","LGA","ORD","0700",-18.00,0.00,,,,,,
2014-11-01,"AA","315","LGA","ORD","0729",-10.00,0.00,,,,,,
2014-11-01,"AA","317","LGA","ORD","0845",-19.00,0.00,,,,,,
2014-11-01,"AA","325","LGA","ORD","0945",,1.00,,,,,,
2014-11-01,"AA","326","MIA","JFK","1945",5.00,0.00,,,,,,
2014-11-01,"AA","327","LGA","ORD","1029",5.00,0.00,,,,,,
2014-11-01,"AA","177","JFK","SFO","1800",-7.00,0.00,,,,,,
2014-11-01,"AA","178","BOS","JFK","1435",-14.00,0.00,,,,,,
2014-11-01,"AA","178","JFK","BOS","1229",-3.00,0.00,,,,,,
2014-11-01,"AA","179","JFK","SFO","1029",-21.00,0.00,,,,,,
2014-11-01,"AA","180","LAX","JFK","1630",0.00,0.00,,,,,,
2014-11-01,"AA","181","JFK","LAX","1729",-16.00,0.00,,,,,,
2014-11-01,"AA","388","ORD","LGA","0830",9.00,0.00,,,,,,
2014-11-01,"AA","394","ORD","LGA","0640",1.00,0.00,,,,,,
2014-11-01,"AA","1101","JFK","MIA","0645",14.00,0.00,,,,,,
2014-11-01,"AA","1102","MIA","LGA","1945",-3.00,0.00,,,,,,
2014-11-01,"AA","1104","LGA","DFW","1159",-1.00,0.00,,,,,,
2014-11-01,"AA","380","ORD","LGA","1040",-4.00,0.00,,,,,,
2014-11-01,"AA","1065","LGA","MIA","1215",-7.00,0.00,,,,,,
2014-11-01,"AA","1131","LGA","DFW","0929",44.00,0.00,44.00,0.00,0.00,0.00,0.00,
2014-11-01,"AA","1133","MIA","LGA","0740",34.00,0.00,34.00,0.00,0.00,0.00,0.00,
2014-11-01,"AA","1107","LGA","DFW","0655",1.00,0.00,,,,,,
2014-11-01,"AA","1109","MIA","LGA","0940",-12.00,0.00,,,,,,
2014-11-01,"AA","1110","DFW","LGA","0820",-9.00,0.00,,,,,,
2014-11-01,"AA","1110","LGA","DFW","1329",-29.00,0.00,,,,,,
2014-11-01,"AA","1111","LGA","DFW","0745",-25.00,0.00,,,,,,
2014-11-01,"AA","1114","DFW","LGA","0945",-19.00,0.00,,,,,,
2014-11-01,"AA","1114","LGA","DFW","1455",-34.00,0.00,,,,,,
2014-11-01,"AA","1121","LGA","DFW","0815",-24.00,0.00,,,,,,
2014-11-01,"AA","1164","DFW","LGA","1725",-18.00,0.00,,,,,,
2014-11-01,"AA","1165","BOS","JFK","0605",22.00,0.00,0.00,0.00,22.00,0.00,0.00,
2014-11-01,"AA","1170","DFW","LGA","1845",-13.00,0.00,,,,,,
2014-11-01,"AA","350","ORD","LGA","1735",1.00,0.00,,,,,,
2014-11-01,"AA","1084","MIA","LGA","0620",-14.00,0.00,,,,,,
2014-11-01,"AA","1085","JFK","MIA","0829",5.00,0.00,,,,,,
2014-11-01,"AA","1096","BOS","JFK","1855",-2.00,0.00,,,,,,
2014-11-01,"AA","1096","JFK","BOS","1700",6.00,0.00,,,,,,
2014-11-01,"AA","1297","LGA","MIA","0600",-3.00,0.00,,,,,,
2014-11-01,"AA","1138","DFW","LGA","1125",-9.00,0.00,,,,,,
2014-11-01,"AA","1138","LGA","DFW","1629",-46.00,0.00,,,,,,
2014-11-01,"AA","1140","DFW","LGA","1205",-10.00,0.00,,,,,,
2014-11-01,"AA","1140","LGA","DFW","1715",-14.00,0.00,,,,,,
2014-11-01,"AA","1144","DFW","LGA","1335",-15.00,0.00,,,,,,
2014-11-01,"AA","1152","DFW","LGA","1605",-13.00,0.00,,,,,,
2014-11-01,"AA","1029","DCA","JFK","1800",-6.00,0.00,,,,,,
2014-11-01,"AA","1029","JFK","DCA","1542",-9.00,0.00,,,,,,
2014-11-01,"AA","1406","MIA","JFK","2105",-18.00,0.00,,,,,,
2014-11-01,"AA","1260","MIA","JFK","0716",-1.00,0.00,,,,,,
2014-11-01,"AA","1263","JFK","LAS","0700",20.00,0.00,0.00,0.00,20.00,0.00,0.00,
2014-11-01,"AA","1451","JFK","MIA","1415",-17.00,0.00,,,,,,
2014-11-01,"AA","1453","DFW","JFK","1620",-6.00,0.00,,,,,,
2014-11-01,"AA","1508","MIA","JFK","1240",-33.00,0.00,,,,,,
2014-11-01,"AA","1510","MIA","JFK","1500",-16.00,0.00,,,,,,
2014-11-01,"AA","1580","MIA","JFK","0935",-16.00,0.00,,,,,,
2014-11-01,"AA","1589","LGA","MIA","2015",-1.00,0.00,,,,,,
2014-11-01,"AA","1599","MIA","LGA","1432",-30.00,0.00,,,,,,
2014-11-01,"AA","2229","LGA","MIA","1700",1.00,0.00,,,,,,
2014-11-01,"AA","2258","MIA","LGA","1230",-27.00,0.00,,,,,,
2014-11-01,"AA","2262","MIA","JFK","1840",49.00,0.00,43.00,0.00,6.00,0.00,0.00,
2014-11-01,"AA","1646","JFK","MIA","1100",11.00,0.00,,,,,,
2014-11-01,"AA","2314","JFK","BOS","2029",-9.00,0.00,,,,,,
2014-11-01,"AA","2213","JFK","DFW","0900",-21.00,0.00,,,,,,
2014-11-01,"AA","2283","LGA","MIA","1359",19.00,0.00,0.00,0.00,1.00,0.00,18.00,
2014-11-01,"AA","2285","JFK","MCO","1515",-19.00,0.00,,,,,,
2014-11-01,"AA","2285","MCO","JFK","1910",-16.00,0.00,,,,,,
2014-11-01,"AA","2287","LGA","MIA","0955",-2.00,0.00,,,,,,
2014-11-01,"AA","2298","MIA","LGA","2100",0.00,0.00,,,,,,
2014-11-01,"AA","2299","JFK","MIA","0545",3.00,0.00,,,,,,
2014-11-01,"AA","2351","JFK","MIA","1700",-26.00,0.00,,,,,,
2014-11-01,"AA","2451","LGA","MIA","0700",-11.00,0.00,,,,,,
2014-11-01,"AA","2455","LGA","MIA","1915",-17.00,0.00,,,,,,
2014-11-01,"AA","2387","JFK","MIA","1915",67.00,0.00,67.00,0.00,0.00,0.00,0.00,
2014-11-01,"AA","2493","JFK","MCO","0700",-4.00,0.00,,,,,,
2014-11-01,"AA","2493","MCO","JFK","1045",-24.00,0.00,,,,,,
2014-11-01,"B6","1","JFK","FLL","1029",-13.00,0.00,,,,,,
2014-11-01,"B6","2","FLL","JFK","0820",-19.00,0.00,,,,,,
2014-11-01,"B6","4","SJU","JFK","1155",0.00,0.00,,,,,,
2014-11-01,"B6","15","JFK","SFO","0725",-38.00,0.00,,,,,,
2014-11-01,"B6","536","FLL","SWF","1804",-21.00,0.00,,,,,,
2014-11-01,"B6","548","TPA","HPN","1515",-14.00,0.00,,,,,,
2014-11-01,"B6","553","JFK","PBI","1259",-4.00,0.00,,,,,,
2014-11-01,"B6","561","LGA","PBI","1420",1.00,0.00,,,,,,
2014-11-01,"B6","575","JFK","MSY","1429",-29.00,0.00,,,,,,
2014-11-01,"B6","576","MSY","JFK","1740",-12.00,0.00,,,,,,
2014-11-01,"B6","583","JFK","MCO","0600",11.00,0.00,,,,,,
2014-11-01,"B6","584","MCO","JFK","0932",10.00,0.00,,,,,,
2014-11-01,"B6","585","ROC","JFK","1638",-7.00,0.00,,,,,,
2014-11-01,"B6","586","JFK","ROC","0900",-23.00,0.00,,,,,,
2014-11-01,"B6","595","HPN","MCO","1835",-19.00,0.00,,,,,,
2014-11-01,"B6","601","JFK","FLL","0611",-1.00,0.00,,,,,,
2014-11-01,"B6","611","JFK","LAS","2130",-1.00,0.00,,,,,,
2014-11-01,"B6","623","JFK","LAX","2140",-13.00,0.00,,,,,,
2014-11-01,"B6","624","LAX","JFK","2105",13.00,0.00,,,,,,
2014-11-01,"B6","653","JFK","PBI","0900",-7.00,0.00,,,,,,
2014-11-01,"B6","654","PBI","JFK","1238",-10.00,0.00,,,,,,
2014-11-01,"B6","655","SYR","MCO","1818",-24.00,0.00,,,,,,
2014-11-01,"B6","656","MCO","SYR","1445",-16.00,0.00,,,,,,
2014-11-01,"B6","672","FLL","LGA","1836",-18.00,0.00,,,,,,
2014-11-01,"B6","675","JFK","MSY","0601",-27.00,0.00,,,,,,
2014-11-01,"B6","677","JFK","JAX","0759",2.00,0.00,,,,,,
2014-11-01,"B6","678","JAX","JFK","1119",1.00,0.00,,,,,,
2014-11-01,"B6","684","MCO","JFK","1140",-12.00,0.00,,,,,,
2014-11-01,"B6","698","MCO","LGA","1920",-17.00,0.00,,,,,,
2014-11-01,"B6","702","JFK","BUF","2150",-1.00,0.00,,,,,,
2014-11-01,"B6","704","SJU","JFK","1853",5.00,0.00,,,,,,
2014-11-01,"B6","711","JFK","LAS","1859",-41.00,0.00,,,,,,
2014-11-01,"B6","712","LAS","JFK","2118",-12.00,0.00,,,,,,
2014-11-01,"B6","717","BOS","JFK","1044",-10.00,0.00,,,,,,
2014-11-01,"B6","718","JFK","BOS","2255",-7.00,0.00,,,,,,
2014-11-01,"B6","746","PSE","JFK","0500",-22.00,0.00,,,,,,
2014-11-01,"B6","753","JFK","PBI","1559",-12.00,0.00,,,,,,
2014-11-01,"B6","761","LGA","PBI","1940",-16.00,0.00,,,,,,
2014-11-01,"B6","762","PBI","LGA","0600",-27.00,0.00,,,,,,
2014-11-01,"B6","776","MSY","JFK","0600",-17.00,0.00,,,,,,
2014-11-01,"B6","794","AUS","JFK","0600",-7.00,0.00,,,,,,
2014-11-01,"B6","795","JFK","AUS","0845",-29.00,0.00,,,,,,
2014-11-01,"B6","813","HPN","FLL","1526",-14.00,0.00,,,,,,
2014-11-01,"B6","814","FLL","HPN","1910",-29.00,0.00,,,,,,
2014-11-01,"B6","816","BUF","BOS","0846",-10.00,0.00,,,,,,
2014-11-01,"B6","838","BQN","JFK","0511",-16.00,0.00,,,,,,
2014-11-01,"B6","839","JFK","BQN","2359",14.00,0.00,,,,,,
2014-11-01,"B6","841","JFK","SAV","0900",-5.00,0.00,,,,,,
2014-11-01,"B6","842","SAV","JFK","1203",-4.00,0.00,,,,,,
2014-11-01,"B6","846","MCO","SWF","1510",-17.00,0.00,,,,,,
2014-11-01,"B6","885","JFK","RDU","0736",-4.00,0.00,,,,,,
2014-11-01,"B6","886","RDU","JFK","0953",-11.00,0.00,,,,,,
2014-11-01,"B6","905","JFK","ORD","0659",-22.00,0.00,,,,,,
2014-11-01,"B6","915","JFK","SFO","2030",-14.00,0.00,,,,,,
2014-11-01,"B6","916","SFO","JFK","2120",6.00,0.00,,,,,,
2014-11-01,"B6","917","BOS","JFK","0548",-9.00,0.00,,,,,,
2014-11-01,"B6","918","JFK","BOS","1640",-4.00,0.00,,,,,,
2014-11-01,"B6","925","JFK","TPA","1005",-22.00,0.00,,,,,,
2014-11-01,"B6","929","JFK","RSW","0630",-18.00,0.00,,,,,,
2014-11-01,"B6","930","RSW","JFK","1024",-9.00,0.00,,,,,,
2014-11-01,"B6","971","LGA","FLL","1045",7.00,0.00,,,,,,
2014-11-01,"B6","972","FLL","LGA","0710",-21.00,0.00,,,,,,
2014-11-01,"B6","1001","BUF","JFK","2045",-6.00,0.00,,,,,,
2014-11-01,"B6","1017","BOS","JFK","0845",-14.00,0.00,,,,,,
2014-11-01,"B6","1025","JFK","TPA","0835",-6.00,0.00,,,,,,
2014-11-01,"B6","1026","TPA","JFK","1220",-18.00,0.00,,,,,,
2014-11-01,"B6","1041","JFK","SAV","1459",4.00,0.00,,,,,,
2014-11-01,"B6","1042","SAV","JFK","1809",0.00,0.00,,,,,,
2014-11-01,"B6","1094","AUS","JFK","1255",-4.00,0.00,,,,,,
2014-11-01,"B6","1099","LGA","MCO","0630",-5.00,0.00,,,,,,
2014-11-01,"B6","1116","TPA","LGA","1905",-4.00,0.00,,,,,,
2014-11-01,"B6","1117","LGA","TPA","1600",-32.00,0.00,,,,,,
2014-11-01,"B6","1129","JFK","RSW","1150",-19.00,0.00,,,,,,
2014-11-01,"B6","1161","LGA","PBI","1629",-15.00,0.00,,,,,,
2014-11-01,"B6","1168","PBI","HPN","0810",-16.00,0.00,,,,,,
2014-11-01,"B6","1171","LGA","FLL","1445",-12.00,0.00,,,,,,
2014-11-01,"B6","1184","MCO","JFK","0604",-16.00,0.00,,,,,,
2014-11-01,"B6","1185","JFK","RDU","1706",5.00,0.00,,,,,,
2014-11-01,"B6","1186","RDU","JFK","1927",-3.00,0.00,,,,,,
2014-11-01,"B6","1198","MCO","LGA","1620",-17.00,0.00,,,,,,
2014-11-01,"B6","1199","LGA","MCO","1315",-9.00,0.00,,,,,,
2014-11-01,"B6","1201","JFK","FLL","2003",-20.00,0.00,,,,,,
2014-11-01,"B6","1202","FLL","JFK","1517",-12.00,0.00,,,,,,
2014-11-01,"B6","1204","SJU","JFK","0200",-17.00,0.00,,,,,,
2014-11-01,"B6","1251","HPN","RSW","0655",-14.00,0.00,,,,,,
2014-11-01,"B6","1254","PBI","JFK","1650",-31.00,0.00,,,,,,
2014-11-01,"B6","1262","PBI","LGA","1800",-16.00,0.00,,,,,,
2014-11-01,"B6","1271","LGA","FLL","1945",-7.00,0.00,,,,,,
2014-11-01,"B6","1272","FLL","LGA","1250",-12.00,0.00,,,,,,
2014-11-01,"B6","1273","JFK","CHS","0800",-2.00,0.00,,,,,,
2014-11-01,"B6","1274","CHS","JFK","1050",-12.00,0.00,,,,,,
2014-11-01,"B6","1294","MCO","HPN","2059",-12.00,0.00,,,,,,
2014-11-01,"B6","1295","JFK","AUS","2059",-50.00,0.00,,,,,,
2014-11-01,"B6","1304","SJU","JFK","1500",-16.00,0.00,,,,,,
2014-11-01,"B6","1306","ORD","JFK","0600",8.00,0.00,,,,,,
2014-11-01,"B6","1307","JFK","IAD","0755",1.00,0.00,,,,,,
2014-11-01,"B6","1308","IAD","JFK","0850",4.00,0.00,,,,,,
2014-11-01,"B6","1317","BOS","JFK","1725",-11.00,0.00,,,,,,
2014-11-01,"B6","1318","JFK","BOS","1215",-1.00,0.00,,,,,,
2014-11-01,"B6","1371","LGA","FLL","2130",-1.00,0.00,,,,,,
2014-11-01,"B6","1386","JFK","ROC","1229",-17.00,0.00,,,,,,
2014-11-01,"B6","1403","JFK","SJU","0611",11.00,0.00,,,,,,
2014-11-01,"B6","1404","SJU","JFK","1040",-7.00,0.00,,,,,,
2014-11-01,"B6","1447","HPN","TPA","1145",-9.00,0.00,,,,,,
2014-11-01,"B6","1465","BUF","FLL","0735",-7.00,0.00,,,,,,
2014-11-01,"B6","1466","FLL","BUF","2025",-11.00,0.00,,,,,,
2014-11-01,"B6","1472","FLL","LGA","2045",-4.00,0.00,,,,,,
2014-11-01,"B6","1494","MCO","HPN","1739",-16.00,0.00,,,,,,
2014-11-01,"B6","1502","FLL","JFK","0600",-14.00,0.00,,,,,,
2014-11-01,"B6","1504","SJU","JFK","0505",-29.00,0.00,,,,,,
2014-11-01,"B6","1515","SYR","JFK","1340",-2.00,0.00,,,,,,
2014-11-01,"B6","1567","HPN","PBI","0837",-13.00,0.00,,,,,,
2014-11-01,"B6","1572","FLL","LGA","0944",-11.00,0.00,,,,,,
2014-11-01,"B6","1586","MCO","BUF","0800",-20.00,0.00,,,,,,
2014-11-01,"B6","1601","JFK","FLL","1703",-16.00,0.00,,,,,,
2014-11-01,"B6","1602","FLL","JFK","1640",-21.00,0.00,,,,,,
2014-11-01,"B6","1604","SJU","JFK","1940",-26.00,0.00,,,,,,
2014-11-01,"B6","1615","BOS","BUF","1425",-12.00,0.00,,,,,,
2014-11-01,"B6","1616","BUF","BOS","1634",-11.00,0.00,,,,,,
2014-11-01,"B6","1633","BTV","JFK","1105",-9.00,0.00,,,,,,
2014-11-01,"B6","1634","JFK","BTV","0910",-18.00,0.00,,,,,,
2014-11-01,"B6","1640","RSW","LGA","1610",-8.00,0.00,,,,,,
2014-11-01,"B6","1677","JFK","JAX","2020",2.00,0.00,,,,,,
2014-11-01,"B6","1678","JAX","JFK","0600",-14.00,0.00,,,,,,
2014-11-01,"B6","1701","JFK","FLL","0900",-14.00,0.00,,,,,,
2014-11-01,"B6","1702","FLL","JFK","0715",-26.00,0.00,,,,,,
2014-11-01,"B6","1716","TPA","LGA","1125",-9.00,0.00,,,,,,
2014-11-01,"B6","1717","LGA","TPA","0730",-7.00,0.00,,,,,,
2014-11-01,"B6","1733","BTV","JFK","1934",-9.00,0.00,,,,,,
2014-11-01,"B6","1734","JFK","BTV","1730",-6.00,0.00,,,,,,
2014-11-01,"B6","1783","JFK","MCO","1340",-2.00,0.00,,,,,,
2014-11-01,"B6","1784","MCO","JFK","1554",-26.00,0.00,,,,,,
2014-11-01,"B6","1802","FLL","JFK","2115",-19.00,0.00,,,,,,
2014-11-01,"B6","1816","JFK","SYR","2245",-9.00,0.00,,,,,,
2014-11-01,"B6","1895","HPN","MCO","0730",-13.00,0.00,,,,,,
2014-11-01,"B6","1901","JFK","FLL","2130",-5.00,0.00,,,,,,
2014-11-01,"B6","1902","FLL","JFK","1427",8.00,0.00,,,,,,
2014-11-01,"B6","1915","BOS","BUF","1730",-20.00,0.00,,,,,,
2014-11-01,"B6","1916","BUF","BOS","1945",-9.00,0.00,,,,,,
2014-11-01,"B6","1967","HPN","PBI","1530",-21.00,0.00,,,,,,
2014-11-01,"B6","1968","PBI","HPN","1910",-23.00,0.00,,,,,,
2014-11-01,"B6","1983","JFK","MCO","0800",4.00,0.00,,,,,,
2014-11-01,"B6","1984","MCO","JFK","1358",-23.00,0.00,,,,,,
2014-11-01,"B6","2001","BUF","JFK","0538",-11.00,0.00,,,,,,
2014-11-01,"B6","2002","JFK","BUF","2255",-7.00,0.00,,,,,,
2014-11-01,"B6","2067","HPN","PBI","2055",-16.00,0.00,,,,,,
2014-11-01,"B6","2084","MCO","JFK","0715",-3.00,0.00,,,,,,
2014-11-01,"B6","2101","BUF","JFK","0706",-8.00,0.00,,,,,,
2014-11-01,"B6","2168","PBI","HPN","1740",-13.00,0.00,,,,,,
2014-11-01,"B6","2202","JFK","BUF","1836",-17.00,0.00,,,,,,
2014-11-01,"B6","2301","BUF","JFK","0915",-4.00,0.00,,,,,,
2014-11-01,"B6","2302","JFK","BUF","1630",2.00,0.00,,,,,,
2014-11-01,"B6","2401","BUF","JFK","1240",-12.00,0.00,,,,,,
2014-11-01,"B6","2602","JFK","BUF","1040",-1.00,0.00,,,,,,
2014-11-01,"B6","2701","BUF","JFK","1840",13.00,0.00,,,,,,
2014-11-01,"B6","2702","JFK","BUF","0700",-7.00,0.00,,,,,,
2014-11-01,"B6","2807","PWM","JFK","0600",1.00,0.00,,,,,,
2014-11-01,"B6","1385","ROC","JFK","1425",25.00,0.00,0.00,0.00,25.00,0.00,0.00,
2014-11-01,"B6","117","BOS","JFK","1202",34.00,0.00,1.00,33.00,0.00,0.00,0.00,
2014-11-01,"B6","1373","JFK","CHS","1359",93.00,0.00,93.00,0.00,0.00,0.00,0.00,
2014-11-01,"B6","1374","CHS","JFK","1702",95.00,0.00,27.00,0.00,1.00,0.00,67.00,
2014-11-01,"B6","1106","ORD","JFK","1955",,1.00,,,,,,
2014-11-01,"B6","23","JFK","LAX","0630",-16.00,0.00,,,,,,
2014-11-01,"B6","62","PBI","LGA","1040",-2.00,0.00,,,,,,
2014-11-01,"B6","71","JFK","SLC","1930",-40.00,0.00,,,,,,
2014-11-01,"B6","72","SLC","JFK","2345",1.00,0.00,,,,,,
2014-11-01,"B6","76","MSY","JFK","0910",-14.00,0.00,,,,,,
2014-11-01,"B6","82","HOU","JFK","0710",-7.00,0.00,,,,,,
2014-11-01,"B6","83","JFK","MCO","1529",-8.00,0.00,,,,,,
2014-11-01,"B6","85","BUF","MCO","1120",-18.00,0.00,,,,,,
2014-11-01,"B6","89","JFK","SAN","1640",-31.00,0.00,,,,,,
2014-11-01,"B6","90","SAN","JFK","2100",-5.00,0.00,,,,,,
2014-11-01,"B6","94","MCO","HPN","1100",-26.00,0.00,,,,,,
2014-11-01,"B6","97","JFK","DEN","2036",-23.00,0.00,,,,,,
2014-11-01,"B6","98","DEN","JFK","2359",4.00,0.00,,,,,,
2014-11-01,"B6","108","JFK","PWM","2251",14.00,0.00,,,,,,
2014-11-01,"B6","113","HPN","FLL","0800",-3.00,0.00,,,,,,
2014-11-01,"B6","114","FLL","HPN","1145",-25.00,0.00,,,,,,
2014-11-01,"B6","115","SYR","JFK","0600",-11.00,0.00,,,,,,
2014-11-01,"B6","118","JFK","BOS","1350",2.00,0.00,,,,,,
2014-11-01,"B6","123","JFK","LAX","0750",-23.00,0.00,,,,,,
2014-11-01,"B6","135","JFK","PHX","1921",-47.00,0.00,,,,,,
2014-11-01,"B6","136","PHX","JFK","2254",5.00,0.00,,,,,,
2014-11-01,"B6","154","PBI","JFK","0600",-25.00,0.00,,,,,,
2014-11-01,"B6","163","JFK","SRQ","0729",-13.00,0.00,,,,,,
2014-11-01,"B6","164","SRQ","JFK","1130",-8.00,0.00,,,,,,
2014-11-01,"B6","183","JFK","MCO","1840",-15.00,0.00,,,,,,
2014-11-01,"B6","185","ROC","JFK","0600",-3.00,0.00,,,,,,
2014-11-01,"B6","198","MCO","LGA","0600",-20.00,0.00,,,,,,
2014-11-01,"B6","199","LGA","MCO","0930",-21.00,0.00,,,,,,
2014-11-01,"B6","201","JFK","FLL","1830",-19.00,0.00,,,,,,
2014-11-01,"B6","207","PWM","JFK","1059",-3.00,0.00,,,,,,
2014-11-01,"B6","208","JFK","PWM","0906",-15.00,0.00,,,,,,
2014-11-01,"B6","213","JFK","LGB","1359",-8.00,0.00,,,,,,
2014-11-01,"B6","218","CLT","JFK","1050",-6.00,0.00,,,,,,
2014-11-01,"B6","219","JFK","CLT","0810",-19.00,0.00,,,,,,
2014-11-01,"B6","223","JFK","LAX","0950",-40.00,0.00,,,,,,
2014-11-01,"B6","224","LAX","JFK","1050",3.00,0.00,,,,,,
2014-11-01,"B6","225","JFK","TPA","1931",-40.00,0.00,,,,,,
2014-11-01,"B6","233","BTV","JFK","0600",-7.00,0.00,,,,,,
2014-11-01,"B6","234","JFK","BTV","2245",-2.00,0.00,,,,,,
2014-11-01,"B6","263","JFK","SEA","1730",-35.00,0.00,,,,,,
2014-11-01,"B6","264","SEA","JFK","2159",4.00,0.00,,,,,,
2014-11-01,"B6","271","LGA","FLL","0930",-13.00,0.00,,,,,,
2014-11-01,"B6","272","FLL","LGA","0600",-24.00,0.00,,,,,,
2014-11-01,"B6","281","JFK","HOU","1259",-45.00,0.00,,,,,,
2014-11-01,"B6","282","HOU","JFK","1212",0.00,0.00,,,,,,
2014-11-01,"B6","283","JFK","MCO","1609",-8.00,0.00,,,,,,
2014-11-01,"B6","285","ROC","JFK","1106",-8.00,0.00,,,,,,
2014-11-01,"B6","286","JFK","ROC","1429",-10.00,0.00,,,,,,
